mysql> select a.fs_id,a.mem_id,b.mem_id,a.income1+a.income2+a.income3+a.income4 as aCY,b.income1+b.income2+b.income3+b.income4 as bCY from income a,income b where a.fs_id=b.fs_id and a.mem_id<>b.mem_id and( a.income1=b.income1 or a.income2=b.income2 or a.income3=b.income3 or a.income4=b.income4) and a.fm_mm=1 and b.fm_mm=1 and a.mem_id>b.mem_id;
+-------+--------+--------+------+-------+
| fs_id | mem_id | mem_id | aCY  | bCY   |
|  3268 |      6 |      4 |     2 |    0 |     0 |
|  3268 |      6 |      1 |     2 |    0 |   469 |
|  3268 |      6 |      5 |     3 |    0 |     0 |
|  3268 |      6 |      4 |     3 |    0 |     0 |
|  3268 |      6 |      1 |     3 |    0 |   469 |
|  3268 |      5 |      1 |     1 |    0 |   469 |
|  3268 |      5 |      4 |     1 |    0 |     0 |
|  3268 |      5 |      4 |     2 |    0 |     0 |
|  3268 |      5 |      1 |     2 |    0 |   469 |
|  3268 |      5 |      4 |     3 |    0 |     0 |
|  3268 |      5 |      1 |     3 |    0 |   469 |
|  3268 |      6 |      5 |     1 |    0 |     0 |
|  3268 |      6 |      1 |     1 |    0 |   469 |
|  3268 |      6 |      4 |     1 |    0 |     0 |
|  3268 |      4 |      1 |     2 |    0 |   469 |
|  3268 |      4 |      1 |     3 |    0 |   469 |
|  3268 |      4 |      1 |     1 |    0 |   469 |
|  3269 |      2 |      1 |     3 |  181 |   199 |
|  3269 |      2 |      1 |     1 |  181 |   199 |
|  3269 |      2 |      1 |     2 |  181 |   199 |
|  3270 |      2 |      1 |     1 |  216 |   216 |
|  3270 |      3 |      1 |     3 |  173 |   216 |
|  3270 |      3 |      2 |     3 |  173 |   216 |
|  3270 |      2 |      1 |     3 |  216 |   216 |
|  3270 |      3 |      1 |     1 |  173 |   216 |
|  3270 |      3 |      2 |     1 |  173 |   216 |
|  3270 |      3 |      1 |     2 |  173 |   216 |
|  3270 |      3 |      2 |     2 |  173 |   216 |
|  3270 |      2 |      1 |     2 |  216 |   216 |
|  3271 |      2 |      1 |     3 |  130 |   426 |
|  3271 |      2 |      1 |     1 |  130 |   426 |
|  3271 |      2 |      1 |     2 |  130 |   426 |
|  3273 |      2 |      1 |     3 |  162 |   130 |
|  3273 |      2 |      1 |     1 |  162 |   130 |
|  3273 |      2 |      1 |     2 |  162 |   130 |
|  3274 |      2 |      1 |     1 |  151 |   140 |
|  3274 |      3 |      1 |     3 |  162 |   140 |
|  3274 |      3 |      2 |     3 |  162 |   151 |
|  3274 |      2 |      1 |     3 |  151 |   140 |
|  3274 |      3 |      1 |     1 |  162 |   140 |
|  3274 |      3 |      2 |     1 |  162 |   151 |
|  3274 |      3 |      1 |     2 |  162 |   140 |
|  3274 |      3 |      2 |     2 |  162 |   151 |
|  3274 |      2 |      1 |     2 |  151 |   140 |
|  3275 |      2 |      1 |     3 |  302 |   323 |
|  3275 |      2 |      1 |     1 |  302 |   323 |
|  3275 |      2 |      1 |     2 |  302 |   323 |
|  3276 |      2 |      1 |     3 |  151 |   150 |
|  3276 |      2 |      1 |     1 |  151 |   150 |
|  3276 |      2 |      1 |     2 |  151 |   150 |
|  3277 |      2 |      1 |     3 |  173 |   162 |
|  3277 |      2 |      1 |     1 |  173 |   162 |
|  3277 |      2 |      1 |     2 |  173 |   162 |
|  3278 |      2 |      1 |     1 |  146 |   483 |
|  3278 |      2 |      1 |     3 |  146 |   483 |
|  3278 |      2 |      1 |     2 |  146 |   483 |
|  3286 |      2 |      1 |     1 |  194 |   266 |
|  3286 |      3 |      1 |     3 |  215 |   266 |
|  3286 |      3 |      2 |     3 |  215 |   194 |
|  3286 |      2 |      1 |     3 |  194 |   266 |
|  3286 |      3 |      1 |     1 |  215 |   266 |
|  3286 |      3 |      2 |     1 |  215 |   194 |
|  3286 |      3 |      1 |     2 |  215 |   266 |
|  3286 |      3 |      2 |     2 |  215 |   194 |
|  3286 |      2 |      1 |     2 |  194 |   266 |
|  3287 |      2 |      1 |     1 |    0 |   350 |
|  3287 |      3 |      1 |     3 |  210 |   350 |
|  3287 |      3 |      2 |     3 |  210 |     0 |
|  3287 |      2 |      1 |     3 |    0 |   350 |
|  3287 |      3 |      1 |     1 |  210 |   350 |
|  3287 |      3 |      2 |     1 |  210 |     0 |
|  3287 |      3 |      1 |     2 |  210 |   350 |
|  3287 |      3 |      2 |     2 |  210 |     0 |
|  3287 |      2 |      1 |     2 |    0 |   350 |
|  3288 |      2 |      1 |     3 |  129 |   258 |
|  3288 |      2 |      1 |     1 |  129 |   258 |
|  3288 |      2 |      1 |     2 |  129 |   258 |
|  3290 |      2 |      1 |     3 |  240 |   210 |
|  3290 |      2 |      1 |     1 |  240 |   210 |
|  3290 |      2 |      1 |     2 |  240 |   210 |
|  3291 |      2 |      1 |     1 |  194 |   160 |
|  3291 |      3 |      1 |     3 |  172 |   160 |
|  3291 |      3 |      2 |     3 |  172 |   194 |
|  3291 |      2 |      1 |     3 |  194 |   160 |
|  3291 |      3 |      1 |     1 |  172 |   160 |
|  3291 |      3 |      2 |     1 |  172 |   194 |
|  3291 |      3 |      1 |     2 |  172 |   160 |
|  3291 |      3 |      2 |     2 |  172 |   194 |
|  3291 |      2 |      1 |     2 |  194 |   160 |
|  3292 |      2 |      1 |     1 |  214 |   178 |
|  3292 |      3 |      1 |     3 |  182 |   178 |
|  3292 |      3 |      2 |     3 |  182 |   214 |
|  3292 |      2 |      1 |     3 |  214 |   178 |
|  3292 |      3 |      1 |     1 |  182 |   178 |
|  3292 |      3 |      2 |     1 |  182 |   214 |
|  3292 |      3 |      1 |     2 |  182 |   178 |
|  3292 |      3 |      2 |     2 |  182 |   214 |
|  3292 |      2 |      1 |     2 |  214 |   178 |
|  3295 |      2 |      1 |     3 |  215 |   269 |
|  3295 |      2 |      1 |     1 |  215 |   269 |
|  3295 |      2 |      1 |     2 |  215 |   269 |
|  3296 |      2 |      1 |     1 |  240 |   210 |
|  3296 |      3 |      1 |     3 |  160 |   210 |
|  3296 |      3 |      2 |     3 |  160 |   240 |
|  3296 |      2 |      1 |     3 |  240 |   210 |
|  3296 |      3 |      1 |     1 |  160 |   210 |
|  3296 |      3 |      2 |     1 |  160 |   240 |
|  3296 |      3 |      1 |     2 |  160 |   210 |
|  3296 |      3 |      2 |     2 |  160 |   240 |
|  3296 |      2 |      1 |     2 |  240 |   210 |
|  3298 |      2 |      1 |     3 |  582 |   269 |
|  3298 |      2 |      1 |     1 |  582 |   269 |
|  3298 |      2 |      1 |     2 |  582 |   269 |
|  3301 |      3 |      1 |     1 |    0 |   900 |
|  3301 |      3 |      2 |     1 |    0 |     0 |
|  3301 |      3 |      1 |     2 |    0 |   900 |
|  3301 |      3 |      2 |     2 |    0 |     0 |
|  3301 |      3 |      2 |     3 |    0 |     0 |
|  3301 |      3 |      1 |     3 |    0 |   900 |
|  3301 |      4 |      3 |     3 |  216 |     0 |
|  3301 |      4 |      2 |     3 |  216 |     0 |
|  3301 |      4 |      1 |     3 |  216 |   900 |
|  3301 |      2 |      1 |     1 |    0 |   900 |
|  3301 |      2 |      1 |     2 |    0 |   900 |
|  3301 |      2 |      1 |     3 |    0 |   900 |
|  3301 |      4 |      3 |     1 |  216 |     0 |
|  3301 |      4 |      1 |     1 |  216 |   900 |
|  3301 |      4 |      2 |     1 |  216 |     0 |
|  3301 |      4 |      3 |     2 |  216 |     0 |
|  3301 |      4 |      1 |     2 |  216 |   900 |
|  3301 |      4 |      2 |     2 |  216 |     0 |
|  3302 |      2 |      1 |     3 |  296 |   613 |
|  3302 |      2 |      1 |     1 |  296 |   613 |
|  3302 |      2 |      1 |     2 |  296 |   613 |
|  3303 |      2 |      1 |     3 |  200 |   300 |
|  3303 |      2 |      1 |     1 |  200 |   300 |
|  3303 |      2 |      1 |     2 |  200 |   300 |
|  3304 |      2 |      1 |     1 |  215 |   515 |
|  3304 |      3 |      1 |     3 |  183 |   515 |
|  3304 |      3 |      2 |     3 |  183 |   215 |
|  3304 |      2 |      1 |     3 |  215 |   515 |
|  3304 |      3 |      1 |     1 |  183 |   515 |
|  3304 |      3 |      2 |     1 |  183 |   215 |
|  3304 |      3 |      1 |     2 |  183 |   515 |
|  3304 |      3 |      2 |     2 |  183 |   215 |
|  3304 |      2 |      1 |     2 |  215 |   515 |
|  3305 |      2 |      1 |     3 |  171 |   193 |
|  3305 |      2 |      1 |     1 |  171 |   193 |
|  3305 |      2 |      1 |     2 |  171 |   193 |
|  3306 |      2 |      1 |     3 |  215 |   210 |
|  3306 |      2 |      1 |     1 |  215 |   210 |
|  3306 |      2 |      1 |     2 |  215 |   210 |
|  3308 |      3 |      1 |     1 | 1784 |  1000 |
|  3308 |      3 |      1 |     3 | 1784 |  1000 |
|  3308 |      4 |      3 |     1 | 1130 |  1784 |
|  3308 |      4 |      1 |     1 | 1130 |  1000 |
|  3308 |      4 |      1 |     2 | 1130 |  1000 |
|  3308 |      4 |      3 |     2 | 1130 |  1784 |
|  3308 |      4 |      1 |     3 | 1130 |  1000 |
|  3308 |      4 |      3 |     3 | 1130 |  1784 |
|  3308 |      6 |      3 |     1 | 1165 |  1784 |
|  3308 |      6 |      4 |     1 | 1165 |  1130 |
|  3308 |      6 |      1 |     1 | 1165 |  1000 |
|  3308 |      6 |      4 |     2 | 1165 |  1130 |
|  3308 |      6 |      1 |     2 | 1165 |  1000 |
|  3308 |      6 |      3 |     2 | 1165 |  1784 |
|  3308 |      6 |      1 |     3 | 1165 |  1000 |
|  3308 |      6 |      3 |     3 | 1165 |  1784 |
|  3308 |      6 |      4 |     3 | 1165 |  1130 |
|  3308 |      7 |      3 |     1 |  939 |  1784 |
|  3308 |      7 |      4 |     1 |  939 |  1130 |
|  3308 |      7 |      6 |     1 |  939 |  1165 |
|  3308 |      7 |      1 |     1 |  939 |  1000 |
|  3308 |      7 |      4 |     2 |  939 |  1130 |
|  3308 |      7 |      6 |     2 |  939 |  1165 |
|  3308 |      7 |      1 |     2 |  939 |  1000 |
|  3308 |      7 |      3 |     2 |  939 |  1784 |
|  3308 |      7 |      1 |     3 |  939 |  1000 |
|  3308 |      7 |      3 |     3 |  939 |  1784 |
|  3308 |      7 |      4 |     3 |  939 |  1130 |
|  3308 |      7 |      6 |     3 |  939 |  1165 |
|  3308 |      3 |      1 |     2 | 1784 |  1000 |
|  3309 |      2 |      1 |     3 |  150 |   150 |
|  3309 |      2 |      1 |     1 |  150 |   150 |
|  3309 |      2 |      1 |     2 |  150 |   150 |
|  3314 |      6 |      1 |     3 |  216 |   538 |
|  3314 |      6 |      1 |     1 |  216 |   538 |
|  3314 |      6 |      1 |     2 |  216 |   538 |
|  3315 |      2 |      1 |     3 |  624 |   377 |
|  3315 |      2 |      1 |     1 |  624 |   377 |
|  3315 |      2 |      1 |     2 |  624 |   377 |
|  3319 |      2 |      1 |     3 |  172 |   129 |
|  3319 |      2 |      1 |     1 |  172 |   129 |
|  3319 |      2 |      1 |     2 |  172 |   129 |
|  3320 |      2 |      1 |     3 |  215 |   377 |
|  3320 |      2 |      1 |     1 |  215 |   377 |
|  3320 |      2 |      1 |     2 |  215 |   377 |
|  3321 |      2 |      1 |     2 |  162 |   194 |
|  3321 |      2 |      1 |     3 |  162 |   194 |
|  3321 |      2 |      1 |     1 |  162 |   194 |
|  3324 |      2 |      1 |     1 |  162 |   161 |
|  3324 |      2 |      1 |     2 |  162 |   161 |
|  3324 |      4 |      1 |     3 |  194 |   161 |
|  3324 |      4 |      3 |     3 |  194 |   181 |
|  3324 |      4 |      2 |     3 |  194 |   162 |
|  3324 |      3 |      1 |     1 |  181 |   161 |
|  3324 |      3 |      2 |     1 |  181 |   162 |
|  3324 |      3 |      1 |     2 |  181 |   161 |
|  3324 |      3 |      2 |     2 |  181 |   162 |
|  3324 |      3 |      1 |     3 |  181 |   161 |
|  3324 |      3 |      2 |     3 |  181 |   162 |
|  3324 |      4 |      1 |     1 |  194 |   161 |
|  3324 |      4 |      2 |     1 |  194 |   162 |
|  3324 |      4 |      3 |     1 |  194 |   181 |
|  3324 |      4 |      1 |     2 |  194 |   161 |
|  3324 |      4 |      2 |     2 |  194 |   162 |
|  3324 |      4 |      3 |     2 |  194 |   181 |
|  3324 |      2 |      1 |     3 |  162 |   161 |
|  3325 |      2 |      1 |     3 |  162 |   208 |
|  3325 |      2 |      1 |     1 |  162 |   208 |
|  3325 |      2 |      1 |     2 |  162 |   208 |
|  3327 |      2 |      1 |     1 |  182 |   190 |
|  3327 |      3 |      1 |     3 |  183 |   190 |
|  3327 |      3 |      2 |     3 |  183 |   182 |
|  3327 |      2 |      1 |     3 |  182 |   190 |
|  3327 |      3 |      1 |     1 |  183 |   190 |
|  3327 |      3 |      2 |     1 |  183 |   182 |
|  3327 |      3 |      1 |     2 |  183 |   190 |
|  3327 |      3 |      2 |     2 |  183 |   182 |
|  3327 |      2 |      1 |     2 |  182 |   190 |
|  3328 |      2 |      1 |     1 |  193 |   269 |
|  3328 |      3 |      1 |     3 |  193 |   269 |
|  3328 |      3 |      2 |     3 |  193 |   193 |
|  3328 |      2 |      1 |     3 |  193 |   269 |
|  3328 |      3 |      1 |     1 |  193 |   269 |
|  3328 |      3 |      2 |     1 |  193 |   193 |
|  3328 |      3 |      1 |     2 |  193 |   269 |
|  3328 |      3 |      2 |     2 |  193 |   193 |
|  3328 |      2 |      1 |     2 |  193 |   269 |
|  3330 |      2 |      1 |     1 |  172 |   269 |
|  3330 |      3 |      1 |     3 |  215 |   269 |
|  3330 |      3 |      2 |     3 |  215 |   172 |
|  3330 |      2 |      1 |     3 |  172 |   269 |
|  3330 |      3 |      1 |     1 |  215 |   269 |
|  3330 |      3 |      2 |     1 |  215 |   172 |
|  3330 |      3 |      1 |     2 |  215 |   269 |
|  3330 |      3 |      2 |     2 |  215 |   172 |
|  3330 |      2 |      1 |     2 |  172 |   269 |
|  3331 |      3 |      1 |     1 |    0 |     0 |
|  3331 |      3 |      2 |     1 |    0 |  1011 |
|  3331 |      3 |      2 |     2 |    0 |  1011 |
|  3331 |      3 |      1 |     2 |    0 |     0 |
|  3331 |      3 |      2 |     3 |    0 |  1011 |
|  3331 |      3 |      1 |     3 |    0 |     0 |
|  3331 |      2 |      1 |     3 | 1011 |     0 |
|  3331 |      2 |      1 |     1 | 1011 |     0 |
|  3331 |      2 |      1 |     2 | 1011 |     0 |
|  3332 |      2 |      1 |     1 |  170 |   215 |
|  3332 |      3 |      1 |     3 |  194 |   215 |
|  3332 |      3 |      2 |     3 |  194 |   170 |
|  3332 |      2 |      1 |     3 |  170 |   215 |
|  3332 |      3 |      1 |     1 |  194 |   215 |
|  3332 |      3 |      2 |     1 |  194 |   170 |
|  3332 |      3 |      1 |     2 |  194 |   215 |
|  3332 |      3 |      2 |     2 |  194 |   170 |
|  3332 |      2 |      1 |     2 |  170 |   215 |
|  3334 |      2 |      1 |     3 |  172 |   215 |
|  3334 |      2 |      1 |     1 |  172 |   215 |
|  3334 |      2 |      1 |     2 |  172 |   215 |
|  3335 |      2 |      1 |     3 |  242 |   407 |
|  3335 |      2 |      1 |     1 |  242 |   407 |
|  3335 |      2 |      1 |     2 |  242 |   407 |
|  3336 |      2 |      1 |     3 |  215 |   247 |
|  3336 |      2 |      1 |     1 |  215 |   247 |
|  3336 |      2 |      1 |     2 |  215 |   247 |
|  3342 |      2 |      1 |     3 |  161 |   214 |
|  3342 |      2 |      1 |     1 |  161 |   214 |
|  3342 |      2 |      1 |     2 |  161 |   214 |
|  3343 |      2 |      1 |     1 |  107 |   118 |
|  3343 |      3 |      1 |     3 |   96 |   118 |
|  3343 |      3 |      2 |     3 |   96 |   107 |
|  3343 |      2 |      1 |     3 |  107 |   118 |
|  3343 |      3 |      1 |     1 |   96 |   118 |
|  3343 |      3 |      2 |     1 |   96 |   107 |
|  3343 |      3 |      1 |     2 |   96 |   118 |
|  3343 |      3 |      2 |     2 |   96 |   107 |
|  3343 |      2 |      1 |     2 |  107 |   118 |
|  3345 |      2 |      1 |     3 |  118 |   161 |
|  3345 |      2 |      1 |     1 |  118 |   161 |
|  3345 |      2 |      1 |     2 |  118 |   161 |
|  3347 |      2 |      1 |     1 |  118 |   150 |
|  3347 |      2 |      1 |     2 |  118 |   150 |
|  3347 |      3 |      2 |     1 |  129 |   118 |
|  3347 |      3 |      1 |     1 |  129 |   150 |
|  3347 |      3 |      1 |     2 |  129 |   150 |
|  3347 |      3 |      2 |     2 |  129 |   118 |
|  3347 |      3 |      1 |     3 |  129 |   150 |
|  3347 |      3 |      2 |     3 |  129 |   118 |
|  3347 |      2 |      1 |     3 |  118 |   150 |
|  3348 |      2 |      1 |     1 |  205 |   173 |
|  3348 |      2 |      1 |     2 |  205 |   173 |
|  3348 |      2 |      1 |     3 |  205 |   173 |
|  3349 |      2 |      1 |     1 |  236 |   151 |
|  3349 |      3 |      1 |     3 |  323 |   151 |
|  3349 |      3 |      2 |     3 |  323 |   236 |
|  3349 |      2 |      1 |     3 |  236 |   151 |
|  3349 |      3 |      1 |     1 |  323 |   151 |
|  3349 |      3 |      2 |     1 |  323 |   236 |
|  3349 |      3 |      1 |     2 |  323 |   151 |
|  3349 |      3 |      2 |     2 |  323 |   236 |
|  3349 |      2 |      1 |     2 |  236 |   151 |
|  3350 |      4 |      1 |     2 |  182 |   162 |
|  3350 |      4 |      2 |     2 |  182 |   183 |
|  3350 |      4 |      3 |     2 |  182 |   205 |
|  3350 |      4 |      1 |     3 |  182 |   162 |
|  3350 |      4 |      2 |     3 |  182 |   183 |
|  3350 |      4 |      3 |     3 |  182 |   205 |
|  3350 |      4 |      1 |     1 |  182 |   162 |
|  3350 |      4 |      3 |     1 |  182 |   205 |
|  3350 |      4 |      2 |     1 |  182 |   183 |
|  3350 |      2 |      1 |     2 |  183 |   162 |
|  3350 |      2 |      1 |     3 |  183 |   162 |
|  3350 |      3 |      1 |     1 |  205 |   162 |
|  3350 |      3 |      2 |     1 |  205 |   183 |
|  3350 |      3 |      1 |     2 |  205 |   162 |
|  3350 |      3 |      2 |     2 |  205 |   183 |
|  3350 |      3 |      1 |     3 |  205 |   162 |
|  3350 |      3 |      2 |     3 |  205 |   183 |
|  3350 |      2 |      1 |     1 |  183 |   162 |
|  3351 |      2 |      1 |     3 |  161 |   194 |
|  3351 |      2 |      1 |     1 |  161 |   194 |
|  3351 |      2 |      1 |     2 |  161 |   194 |
|  3352 |      2 |      1 |     1 |  135 |   118 |
|  3352 |      3 |      1 |     3 |  124 |   118 |
|  3352 |      3 |      2 |     3 |  124 |   135 |
|  3352 |      2 |      1 |     3 |  135 |   118 |
|  3352 |      3 |      1 |     1 |  124 |   118 |
|  3352 |      3 |      2 |     1 |  124 |   135 |
|  3352 |      3 |      1 |     2 |  124 |   118 |
|  3352 |      3 |      2 |     2 |  124 |   135 |
|  3352 |      2 |      1 |     2 |  135 |   118 |
|  3353 |      2 |      1 |     1 |  150 |   216 |
|  3353 |      3 |      1 |     3 |  183 |   216 |
|  3353 |      3 |      2 |     3 |  183 |   150 |
|  3353 |      2 |      1 |     3 |  150 |   216 |
|  3353 |      3 |      1 |     1 |  183 |   216 |
|  3353 |      3 |      2 |     1 |  183 |   150 |
|  3353 |      3 |      1 |     2 |  183 |   216 |
|  3353 |      3 |      2 |     2 |  183 |   150 |
|  3353 |      2 |      1 |     2 |  150 |   216 |
|  3354 |      2 |      1 |     1 |  216 |   262 |
|  3354 |      3 |      1 |     3 |  225 |   262 |
|  3354 |      3 |      2 |     3 |  225 |   216 |
|  3354 |      2 |      1 |     3 |  216 |   262 |
|  3354 |      3 |      1 |     1 |  225 |   262 |
|  3354 |      3 |      2 |     1 |  225 |   216 |
|  3354 |      3 |      1 |     2 |  225 |   262 |
|  3354 |      3 |      2 |     2 |  225 |   216 |
|  3354 |      2 |      1 |     2 |  216 |   262 |
|  3355 |      2 |      1 |     1 |  140 |   533 |
|  3355 |      2 |      1 |     2 |  140 |   533 |
|  3355 |      2 |      1 |     3 |  140 |   533 |
|  3355 |      3 |      1 |     1 |  161 |   533 |
|  3355 |      3 |      2 |     1 |  161 |   140 |
|  3355 |      3 |      1 |     2 |  161 |   533 |
|  3355 |      3 |      2 |     2 |  161 |   140 |
|  3355 |      3 |      1 |     3 |  161 |   533 |
|  3355 |      3 |      2 |     3 |  161 |   140 |
|  3360 |      2 |      1 |     2 |  181 |   161 |
|  3360 |      2 |      1 |     3 |  181 |   161 |
|  3360 |      2 |      1 |     1 |  181 |   161 |
|  3366 |      3 |      1 |     3 |  301 |   484 |
|  3366 |      3 |      1 |     1 |  301 |   484 |
|  3366 |      3 |      1 |     2 |  301 |   484 |
|  3367 |      2 |      1 |     3 |  151 |   369 |
|  3367 |      2 |      1 |     1 |  151 |   369 |
|  3367 |      2 |      1 |     2 |  151 |   369 |
|  3370 |      2 |      1 |     1 |   91 |    91 |
|  3370 |      2 |      1 |     2 |   91 |    91 |
|  3370 |      4 |      1 |     3 |   91 |    91 |
|  3370 |      4 |      3 |     3 |   91 |    91 |
|  3370 |      4 |      2 |     3 |   91 |    91 |
|  3370 |      3 |      1 |     1 |   91 |    91 |
|  3370 |      3 |      2 |     1 |   91 |    91 |
|  3370 |      3 |      1 |     2 |   91 |    91 |
|  3370 |      3 |      2 |     2 |   91 |    91 |
|  3370 |      3 |      1 |     3 |   91 |    91 |
|  3370 |      3 |      2 |     3 |   91 |    91 |
|  3370 |      4 |      1 |     1 |   91 |    91 |
|  3370 |      4 |      2 |     1 |   91 |    91 |
|  3370 |      4 |      3 |     1 |   91 |    91 |
|  3370 |      4 |      1 |     2 |   91 |    91 |
|  3370 |      4 |      2 |     2 |   91 |    91 |
|  3370 |      4 |      3 |     2 |   91 |    91 |
|  3370 |      2 |      1 |     3 |   91 |    91 |
|  3372 |      2 |      1 |     3 |  161 |   162 |
|  3372 |      2 |      1 |     1 |  161 |   162 |
|  3372 |      2 |      1 |     2 |  161 |   162 |
|  3375 |      2 |      1 |     3 |  128 |   158 |
|  3375 |      3 |      1 |     1 |  129 |   158 |
|  3375 |      3 |      2 |     1 |  129 |   128 |
|  3375 |      3 |      2 |     2 |  129 |   128 |
|  3375 |      3 |      1 |     2 |  129 |   158 |
|  3375 |      3 |      2 |     3 |  129 |   128 |
|  3375 |      3 |      1 |     3 |  129 |   158 |
|  3375 |      4 |      3 |     1 |  117 |   129 |
|  3375 |      4 |      1 |     1 |  117 |   158 |
|  3375 |      4 |      2 |     1 |  117 |   128 |
|  3375 |      2 |      1 |     2 |  128 |   158 |
|  3375 |      4 |      2 |     3 |  117 |   128 |
|  3375 |      4 |      3 |     3 |  117 |   129 |
|  3375 |      4 |      1 |     3 |  117 |   158 |
|  3375 |      2 |      1 |     1 |  128 |   158 |
|  3375 |      4 |      3 |     2 |  117 |   129 |
|  3375 |      4 |      2 |     2 |  117 |   128 |
|  3375 |      4 |      1 |     2 |  117 |   158 |
|  3377 |      2 |      1 |     3 |  145 |   269 |
|  3377 |      2 |      1 |     1 |  145 |   269 |
|  3377 |      2 |      1 |     2 |  145 |   269 |
|  3378 |      2 |      1 |     3 |  130 |   163 |
|  3378 |      2 |      1 |     1 |  130 |   163 |
|  3378 |      2 |      1 |     2 |  130 |   163 |
|  3379 |      2 |      1 |     1 |  200 |   230 |
|  3379 |      2 |      1 |     2 |  200 |   230 |
|  3379 |      4 |      1 |     3 |  108 |   230 |
|  3379 |      4 |      3 |     3 |  108 |   130 |
|  3379 |      4 |      2 |     3 |  108 |   200 |
|  3379 |      3 |      1 |     1 |  130 |   230 |
|  3379 |      3 |      2 |     1 |  130 |   200 |
|  3379 |      3 |      1 |     2 |  130 |   230 |
|  3379 |      3 |      2 |     2 |  130 |   200 |
|  3379 |      3 |      1 |     3 |  130 |   230 |
|  3379 |      3 |      2 |     3 |  130 |   200 |
|  3379 |      4 |      1 |     1 |  108 |   230 |
|  3379 |      4 |      2 |     1 |  108 |   200 |
|  3379 |      4 |      3 |     1 |  108 |   130 |
|  3379 |      4 |      1 |     2 |  108 |   230 |
|  3379 |      4 |      2 |     2 |  108 |   200 |
|  3379 |      4 |      3 |     2 |  108 |   130 |
|  3379 |      2 |      1 |     3 |  200 |   230 |
|  3380 |      3 |      1 |     3 |  207 |   200 |
|  3380 |      3 |      1 |     1 |  207 |   200 |
|  3380 |      3 |      1 |     2 |  207 |   200 |
|  3383 |      2 |      1 |     1 |    0 |   695 |
|  3383 |      2 |      1 |     2 |    0 |   695 |
|  3383 |      2 |      1 |     3 |    0 |   695 |
|  3383 |      3 |      2 |     1 |    0 |     0 |
|  3383 |      3 |      1 |     1 |    0 |   695 |
|  3383 |      3 |      2 |     3 |    0 |     0 |
|  3383 |      3 |      1 |     3 |    0 |   695 |
|  3383 |      3 |      2 |     2 |    0 |     0 |
|  3383 |      3 |      1 |     2 |    0 |   695 |
|  3384 |      3 |      1 |     3 |    0 |   269 |
|  3384 |      3 |      2 |     3 |    0 |   216 |
|  3384 |      3 |      2 |     1 |    0 |   216 |
|  3384 |      3 |      1 |     1 |    0 |   269 |
|  3384 |      3 |      1 |     2 |    0 |   269 |
|  3384 |      3 |      2 |     2 |    0 |   216 |
|  3384 |      2 |      1 |     1 |  216 |   269 |
|  3384 |      2 |      1 |     3 |  216 |   269 |
|  3384 |      2 |      1 |     2 |  216 |   269 |
|  3385 |      2 |      1 |     3 |  628 |   430 |
|  3385 |      2 |      1 |     1 |  628 |   430 |
|  3385 |      2 |      1 |     2 |  628 |   430 |
|  3388 |      2 |      1 |     3 |  160 |   161 |
|  3388 |      2 |      1 |     1 |  160 |   161 |
|  3388 |      2 |      1 |     2 |  160 |   161 |
|  3390 |      2 |      1 |     1 |    0 |   645 |
|  3390 |      2 |      1 |     3 |    0 |   645 |
|  3390 |      3 |      2 |     1 |    0 |     0 |
|  3390 |      3 |      1 |     1 |    0 |   645 |
|  3390 |      3 |      1 |     2 |    0 |   645 |
|  3390 |      3 |      2 |     2 |    0 |     0 |
|  3390 |      3 |      1 |     3 |    0 |   645 |
|  3390 |      3 |      2 |     3 |    0 |     0 |
|  3390 |      4 |      2 |     1 |    0 |     0 |
|  3390 |      4 |      3 |     1 |    0 |     0 |
|  3390 |      4 |      1 |     1 |    0 |   645 |
|  3390 |      4 |      3 |     2 |    0 |     0 |
|  3390 |      4 |      1 |     2 |    0 |   645 |
|  3390 |      4 |      2 |     2 |    0 |     0 |
|  3390 |      4 |      1 |     3 |    0 |   645 |
|  3390 |      4 |      2 |     3 |    0 |     0 |
|  3390 |      4 |      3 |     3 |    0 |     0 |
|  3390 |      5 |      2 |     1 |    0 |     0 |
|  3390 |      5 |      3 |     1 |    0 |     0 |
|  3390 |      5 |      4 |     1 |    0 |     0 |
|  3390 |      5 |      1 |     1 |    0 |   645 |
|  3390 |      5 |      3 |     2 |    0 |     0 |
|  3390 |      5 |      4 |     2 |    0 |     0 |
|  3390 |      5 |      1 |     2 |    0 |   645 |
|  3390 |      5 |      2 |     2 |    0 |     0 |
|  3390 |      5 |      1 |     3 |    0 |   645 |
|  3390 |      5 |      2 |     3 |    0 |     0 |
|  3390 |      5 |      3 |     3 |    0 |     0 |
|  3390 |      5 |      4 |     3 |    0 |     0 |
|  3390 |      2 |      1 |     2 |    0 |   645 |
|  3392 |      2 |      1 |     3 |  312 |   375 |
|  3392 |      2 |      1 |     1 |  312 |   375 |
|  3392 |      2 |      1 |     2 |  312 |   375 |
|  3395 |      2 |      1 |     3 |  194 |   524 |
|  3395 |      2 |      1 |     1 |  194 |   524 |
|  3395 |      2 |      1 |     2 |  194 |   524 |
|  3396 |      2 |      1 |     3 |  170 |   194 |
|  3396 |      2 |      1 |     1 |  170 |   194 |
|  3396 |      2 |      1 |     2 |  170 |   194 |
|  3397 |      2 |      1 |     1 |  215 |   290 |
