| row   | FS_ID | RECORD_ID | TABLE_ID | FSCYCLE | MEM_ID | FM_MM | SALRY_1 | SALRY_2 | BONCE_1 | BONCE_2 | ALLOW_1 | ALLOW_2 | INCOME1 | INDUST | COMMERCE | TRANS | CONSTRANT | FAINANCE | OWNWRK | OTHERS | INCOME2 | DIVIDENDS | BONDS | SAVINGAC | INVESTMENT | INCOME3 | LANDRENT | PROJCTRENT | MACHNRENT | CPYRIGHT | INCOME4 | MARIGGIFT | RETIREDSAL | TRETGRANT | SOCILASST | UNEMPALOW | RENTALLOW | OTHRGRANT | INCOME5 | ACC_COMP | LIFEINSUR | REMTABROD | REMTINSDE | LEGITEXP | CASHGIFT | KINDGIFT | INCOME6 | CSHINHERIT | DOWRY | SATELDLOAN | SELGOODS | LIFEINSRNC | WITHDRAWS | OTHERPROC | INCOME7 | DEPOSIT | WITHDRAW | LENDING | BORRWING | PROCEEDS | PAYMENTS | SELSCRTIS | BUYSCRTIS | SELLAND | BUYLAND | SELBUILD | BUYBUILD | SELOTHER | BUYOTHER | INCOME8 | nat_id |
+-------+-------+-----------+----------+---------+--------+-------+---------+---------+---------+---------+---------+---------+---------+--------+----------+-------+-----------+----------+--------+--------+---------+-----------+-------+----------+------------+---------+----------+------------+-----------+----------+---------+-----------+------------+-----------+-----------+-----------+-----------+-----------+---------+----------+-----------+-----------+-----------+----------+----------+----------+---------+------------+-------+------------+----------+------------+-----------+-----------+---------+---------+----------+---------+----------+----------+----------+-----------+-----------+---------+---------+----------+----------+----------+----------+---------+--------+
|  2352 |   528 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  2353 |   528 |         2 |       15 |       1 |      1 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  2354 |   528 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  2355 |   528 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3178 |   719 |         2 |       15 |       1 |      1 |     1 |     457 |       0 |       0 |       0 |       0 |       0 |     457 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3179 |   719 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3180 |   719 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3181 |   719 |         2 |       15 |       1 |      1 |     1 |     457 |       0 |       0 |       0 |       0 |       0 |     457 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3182 |   719 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3183 |   719 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3184 |   719 |         2 |       15 |       1 |      1 |     1 |     457 |       0 |       0 |       0 |       0 |       0 |     457 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3185 |   719 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3186 |   719 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3187 |   719 |         2 |       15 |       1 |      2 |     1 |     548 |       0 |       0 |       0 |       0 |       0 |     548 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3188 |   719 |         2 |       15 |       1 |      2 |     2 |     548 |       0 |       0 |       0 |       0 |       0 |     548 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3189 |   719 |         2 |       15 |       1 |      2 |     3 |     548 |       0 |       0 |       0 |       0 |       0 |     548 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3190 |   719 |         2 |       15 |       1 |      1 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3191 |   719 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  3192 |   719 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      2 |
|  9577 |  1959 |         2 |       15 |       1 |      1 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1000 |          0 |         0 |        0 |    1000 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9578 |  1959 |         2 |       15 |       1 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1000 |          0 |         0 |        0 |    1000 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9579 |  1959 |         2 |       15 |       1 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1000 |          0 |         0 |        0 |    1000 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9580 |  1959 |         2 |       15 |       1 |      2 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        850 |         0 |         0 |         0 |         0 |         0 |     850 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9581 |  1959 |         2 |       15 |       1 |      2 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9582 |  1959 |         2 |       15 |       1 |      2 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9583 |  1959 |         2 |       15 |       1 |      2 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        850 |         0 |         0 |         0 |         0 |         0 |     850 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9584 |  1959 |         2 |       15 |       1 |      2 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        850 |         0 |         0 |         0 |         0 |         0 |     850 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
|  9585 |  1959 |         2 |       15 |       1 |      2 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19147 |  3769 |         2 |       15 |       2 |      6 |     1 |     712 |       0 |       0 |       0 |       0 |       0 |     712 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19148 |  3769 |         2 |       15 |       2 |      3 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19149 |  3769 |         2 |       15 |       2 |      6 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19150 |  3769 |         2 |       15 |       2 |      6 |     1 |     712 |       0 |       0 |       0 |       0 |       0 |     712 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19151 |  3769 |         2 |       15 |       2 |      6 |     2 |     712 |       0 |       0 |       0 |       0 |       0 |     712 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19152 |  3769 |         2 |       15 |       2 |      6 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19153 |  3769 |         2 |       15 |       2 |      1 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1400 |          0 |         0 |        0 |    1400 |         0 |       1090 |         0 |         0 |         0 |         0 |         0 |    1090 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19154 |  3769 |         2 |       15 |       2 |      1 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1400 |          0 |         0 |        0 |    1400 |         0 |       1090 |         0 |         0 |         0 |         0 |         0 |    1090 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |      2000 |         0 |    2000 |    2000 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |    2000 |      1 |
| 19155 |  3769 |         2 |       15 |       2 |      1 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |     1400 |          0 |         0 |        0 |    1400 |         0 |       1090 |         0 |         0 |         0 |         0 |         0 |    1090 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19156 |  3769 |         2 |       15 |       2 |      2 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19157 |  3769 |         2 |       15 |       2 |      2 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19158 |  3769 |         2 |       15 |       2 |      2 |     3 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |        900 |         0 |         0 |         0 |         0 |         0 |     900 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19159 |  3769 |         2 |       15 |       2 |      3 |     1 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19160 |  3769 |         2 |       15 |       2 |      3 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
| 19161 |  3769 |         2 |       15 |       2 |      6 |     2 |       0 |       0 |       0 |       0 |       0 |       0 |       0 |      0 |        0 |     0 |         0 |        0 |      0 |      0 |       0 |         0 |     0 |        0 |          0 |       0 |        0 |          0 |         0 |        0 |       0 |         0 |          0 |         0 |         0 |         0 |         0 |         0 |       0 |        0 |         0 |         0 |         0 |        0 |        0 |        0 |       0 |          0 |     0 |          0 |        0 |          0 |         0 |         0 |       0 |       0 |        0 |       0 |        0 |        0 |        0 |         0 |         0 |       0 |       0 |        0 |        0 |        0 |        0 |       0 |      1 |
+-------+-------+-----------+----------+---------+--------+-------+---------+---------+---------+---------+---------+---------+---------+--------+----------+-------+-----------+----------+--------+--------+---------+-----------+-------+----------+------------+---------+----------+------------+-----------+----------+---------+-----------+------------+-----------+-----------+-----------+-----------+-----------+---------+----------+-----------+-----------+-----------+----------+----------+----------+---------+------------+-------+------------+----------+------------+-----------+-----------+---------+---------+----------+---------+----------+----------+----------+-----------+-----------+---------+---------+----------+----------+----------+----------+---------+--------+
72 rows in set (0.02 sec)

mysql> notee;
