 FS_ID 	 sum(SALRY_1   ) 	 sum(SALRY_2   ) 	 sum(BONCE_1   ) 	 sum(BONCE_2   ) 	 sum(ALLOW_1   ) 	 sum(ALLOW_2   ) 	 sum(INCOME1   ) 	 sum(INDUST    ) 	 sum(COMMERCE  ) 	 sum(TRANS     ) 	 sum(CONSTRANT ) 	 sum(FAINANCE  ) 	 sum(OWNWRK    ) 	 sum(OTHERS    ) 	 sum(INCOME2   ) 	 sum(DIVIDENDS ) 	 sum(BONDS     ) 	 sum(SAVINGAC  ) 	 sum(INVESTMENT) 	 sum(INCOME3   ) 	 sum(LANDRENT  ) 	 sum(PROJCTRENT) 	 sum(MACHNRENT ) 	 sum(CPYRIGHT  ) 	 sum(INCOME4   ) 	 sum(MARIGGIFT ) 	 sum(RETIREDSAL) 	 sum(TRETGRANT ) 	 sum(SOCILASST ) 	 sum(UNEMPALOW ) 	 sum(RENTALLOW ) 	 sum(OTHRGRANT ) 	 sum(INCOME5   ) 	 sum(ACC_COMP  ) 	 sum(LIFEINSUR ) 	 sum(REMTABROD ) 	 sum(REMTINSDE ) 	 sum(LEGITEXP  ) 	 sum(CASHGIFT  ) 	 sum(KINDGIFT  ) 	 sum(INCOME6   ) 	 sum(CSHINHERIT) 	 sum(DOWRY     ) 	 sum(SATELDLOAN) 	 sum(SELGOODS  ) 	 sum(LIFEINSRNC) 	 sum(WITHDRAWS ) 	 sum(OTHERPROC ) 	 sum(INCOME7   ) 	 sum(DEPOSIT   ) 	 sum(WITHDRAW  ) 	 sum(LENDING   ) 	 sum(BORRWING  ) 	 sum(PROCEEDS  ) 	 sum(PAYMENTS  ) 	 sum(SELSCRTIS ) 	 sum(BUYSCRTIS ) 	 sum(SELLAND   ) 	 sum(BUYLAND   ) 	 sum(SELBUILD  ) 	 sum(BUYBUILD  ) 	 sum(SELOTHER  ) 	 sum(BUYOTHER  ) 	 sum(INCOME8   ) 		Sum of 64Columns		classification	250	1
																																																																		0		0		
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	7800	0	0	0	0	0	7800	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	3000	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	3000		38549		155		
150	7128	0	0	0	3000	0	10128	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26406		106		
152	0	0	0	0	0	0	0	0	0	0	0	45000	0	0	45000	0	0	0	0	0	7200	0	0	0	7200	0	2700	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		109952		440		
153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10953		44		
154	6060	0	0	0	0	0	6060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12274		50		
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	8385	0	0	0	0	0	8385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	4500		34925		140		
156	7491	0	0	0	0	0	7491	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		24138		97		
159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5586	0	0	0	0	0	5586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11331		46		
161	7134	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14429		58		
163	3567	0	0	0	0	0	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	12552	0	0	0	0	0	12552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		44401		178		
164	12123	0	0	0	0	0	12123	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	10200	0	0	0	0	0	10200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		56810		228		
166	6417	0	0	0	0	0	6417	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	5400	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35800		144		
167	36543	0	0	0	0	0	36543	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		91253		366		
170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	8400	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		28970		116		
172	5109	0	0	0	0	0	5109	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34390		138		
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		16374		66		
175	10695	0	0	0	0	0	10695	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30565		123		
177	7134	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	6600	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36645		147		
178	19611	0	0	0	0	0	19611	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		48400		194		
179	14979	0	0	0	0	0	14979	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		45137		181		
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	8400	0	0	0	0	0	8400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25980		104		
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	1500	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	1500		22381		90		
185	9627	0	0	0	0	0	9627	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	16500	0	0	0	0	0	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		61439		246		
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	6600	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22386		90		
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12187		49		
188	8559	0	0	0	0	0	8559	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	5400	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		37106		149		
190	7134	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		17458		70		
191	1287	0	0	0	0	0	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10565		43		
195	12120	0	0	0	0	0	12120	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	10500	0	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		57435		230		
198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	8550	0	0	0	0	0	8550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29298		118		
201	3567	0	0	0	0	0	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	6600	0	5400	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		31335		126		
202	12123	0	0	0	0	0	12123	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36448		146		
205	8916	0	0	0	0	0	8916	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27037		109		
207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6780	0	0	0	0	0	6780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		13767		56		
208	3567	0	0	0	0	0	3567	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19342		78		
209	13017	0	0	0	0	0	13017	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32243		129		
211	10521	0	0	0	0	0	10521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21253		86		
212	4992	0	0	0	0	0	4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	7500	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	7500		40196		161		
213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10413		42		
215	6417	0	0	0	0	0	6417	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3600	0	0	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		29249		117		
216	13551	0	0	0	0	0	13551	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30318		122		
217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	3000	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9217		37		
218	15690	0	0	0	0	0	15690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		31598		127		
219	23532	0	0	0	0	0	23532	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	5400	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		67083		269		
221	11766	0	0	0	0	0	11766	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26753		108		
223	23184	0	0	0	0	0	23184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		46591		187		
225	7485	0	0	0	1248	0	8733	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	6600	0	4950	0	0	0	0	0	4950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		40791		164		
226	10701	0	0	0	0	0	10701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22528		91		
227	2316	0	0	0	0	0	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	3750	0	0	0	0	0	3750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23159		93		
229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	4350	0	0	0	0	0	4350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19729		79		
230	3993	0	0	0	0	0	3993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		9116		37		
231	7134	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20499		82		
233	4635	0	0	0	0	0	4635	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	2700	0	0	0	0	0	2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25703		103		
234	8883	0	0	0	0	0	8883	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		35400		142		
237	9981	0	0	0	0	0	9981	0	0	0	0	0	7134	0	7134	0	0	0	0	0	4500	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		43467		174		
239	6240	0	0	0	0	0	6240	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		17219		69		
241	6057	0	0	0	0	0	6057	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	2250	0	0	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25855		104		
242	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	9000	0	0	0	0	0	4500	0	0	0	4500	0	1650	0	0	0	0	0	1650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30542		123		
243	10341	0	0	0	0	0	10341	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25425		102		
244	19968	0	0	0	0	0	19968	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	4500	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		61180		245		
245	9981	0	0	0	0	0	9981	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	4500	0	0	0	0	0	4500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		38207		153		
246	8916	0	0	0	0	0	8916	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		21078		85		
247	11412	0	0	0	0	0	11412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		23071		93		
249	11412	0	0	0	0	0	11412	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	7500	0	0	0	0	0	7500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		47073		189		
252	23709	6600	0	0	0	0	30309	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	5400	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		78870		316		
254	9627	0	0	0	0	0	9627	0	0	0	0	0	0	0	0	0	0	0	0	0	3600	0	0	0	3600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		26708		107		
256	20328	0	0	0	0	0	20328	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500	0	2500	2500	0	0	0	0	0	0	0	0	0	0	0	0	0	2500		62912		252		
258	17835	0	0	0	0	0	17835	0	0	0	0	0	0	0	0	0	0	0	0	0	7500	0	0	0	7500	0	2100	0	0	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		55128		221		
259	11412	0	0	0	0	0	11412	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36283		146		
261	8910	0	0	0	0	0	8910	0	0	0	0	0	0	0	0	0	0	0	0	0	9000	0	0	0	9000	0	10500	0	0	0	0	0	10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		57081		229		
262	9804	0	0	0	0	0	9804	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	1500	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		34870		140		
264	0	0	0	0	0	0	0	0	12000	0	0	0	0	0	12000	0	0	0	0	0	6000	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36264		146		
265	35415	0	0	0	0	0	35415	0	12000	0	0	0	0	0	12000	0	0	0	0	0	0	0	0	0	0	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		101095		405		
266	20688	0	0	0	0	0	20688	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		52442		210		
267	3567	0	0	0	0	0	3567	0	0	0	0	0	7134	0	7134	0	0	0	0	0	5400	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32469		130		
268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	5400	0	4200	0	0	0	0	0	4200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19468		78		
271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	0	0	1350	0	0	0	1350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		14971		60		
272	5703	0	0	0	0	0	5703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11678		47		
273	2673	0	0	0	0	0	2673	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	0	0	6000	0	7200	0	0	0	0	0	7200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32019		129		
274	8916	0	0	0	0	0	8916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8000	0	0	0	0	0	0	0	0	0	0	0	8000		35006		141		
275	4635	0	0	0	0	0	4635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		10445		42		
276	12123	0	0	0	0	0	12123	0	0	0	0	0	0	0	0	0	0	0	0	0	6600	0	0	0	6600	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		42522		171		
277	8730	0	0	0	0	0	8730	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3000	0	0	0	0	0	3000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		32737		131		
278	9627	0	0	0	0	0	9627	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	3900	0	0	0	0	0	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		36332		146		
279	4635	0	0	0	0	0	4635	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	6000	0	0	0	0	0	6000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		30549		123		
280	11943	0	0	0	0	0	11943	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	6900	0	0	0	0	0	6900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	0	0	0	0	-255		46966		188		
281	3207	0	0	0	0	0	3207	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	2550	0	0	0	0	0	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		20795		84		
282	7134	0	0	0	0	0	7134	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		19050		77		
283	5703	0	0	0	0	0	5703	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		25489		102		
286	7485	0	0	0	0	0	7485	0	0	0	0	0	0	0	0	0	0	0	0	0	4500	0	0	0	4500	0	6600	0	0	0	0	0	6600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		37456		150		
288	3777	0	0	0	0	0	3777	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		11442		46		
289	4278	0	0	0	0	0	4278	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		12445		50		
