mysql> select CLASS_INCOMES,substring(i,1,4),sum(p*qt),nat_id from e2,incomeclass where fs_id=f group by CLASS_INCOMES,substring(i,1,4) order by nat_id,CLASS_INCOMES,substring(i,1,4);
+---------------+------------------+---------------+--------+
| CLASS_INCOMES | substring(i,1,4) | sum(p*qt)     | nat_id |
|           142 | 0532             |    72.2999999 |      1 |
|           142 | 0533             |   310.0000000 |      1 |
|           142 | 0540             |  1081.9200001 |      1 |
|           142 | 0551             |    16.0000000 |      1 |
|           142 | 0552             |   178.1000000 |      1 |
|           142 | 0561             |  1062.1399998 |      1 |
|           142 | 0562             |  4385.0000003 |      1 |
|           142 | 0611             |   247.2000000 |      1 |
|           142 | 0612             |    72.2000000 |      1 |
|           142 | 0613             |   692.9999999 |      1 |
|           142 | 0621             |   108.0000000 |      1 |
|           142 | 0622             |   600.0000000 |      1 |
|           142 | 0623             |    90.0000000 |      1 |
|           142 | 0624             |     7.0000000 |      1 |
|           142 | 0630             |  1015.0000000 |      1 |
|           142 | 0713             |    23.0000000 |      1 |
|           142 | 0721             |   578.3000000 |      1 |
|           142 | 0722             |  1043.3499978 |      1 |
|           142 | 0723             |   792.9999997 |      1 |
|           142 | 0724             |    35.2000000 |      1 |
|           142 | 0732             |    11.5000000 |      1 |
|           142 | 0733             |  1800.0000000 |      1 |
|           142 | 0810             |    25.0000000 |      1 |
|           142 | 0820             |   586.0000000 |      1 |
|           142 | 0830             |  2946.4999996 |      1 |
|           142 | 0911             |    45.0000000 |      1 |
|           142 | 0913             |    85.4700000 |      1 |
|           142 | 0914             |    99.0400001 |      1 |
|           142 | 0915             |    45.0000000 |      1 |
|           142 | 0922             |    54.0000000 |      1 |
|           142 | 0931             |   265.2500000 |      1 |
|           142 | 0932             |    19.0000000 |      1 |
|           142 | 0933             |    29.0000000 |      1 |
|           142 | 0934             |    40.1000000 |      1 |
|           142 | 0941             |   622.0000001 |      1 |
|           142 | 0942             |     7.0000000 |      1 |
|           142 | 0951             |     6.0000000 |      1 |
|           142 | 0952             |    46.2000000 |      1 |
|           142 | 0953             |   209.0000000 |      1 |
|           142 | 0954             |   428.1500003 |      1 |
|           142 | 1010             |   550.0000000 |      1 |
|           142 | 1020             |   633.9999996 |      1 |
|           142 | 1030             |    48.0000000 |      1 |
|           142 | 1040             |   850.0000000 |      1 |
|           142 | 1050             |   275.0000000 |      1 |
|           142 | 1111             |  1092.1000012 |      1 |
|           142 | 1112             |   210.4999996 |      1 |
|           142 | 1120             |   620.0000000 |      1 |
|           142 | 1211             |  1362.0000000 |      1 |
|           142 | 1212             |    73.0000000 |      1 |
|           142 | 1213             |  1127.6299993 |      1 |
|           142 | 1231             |   685.5000000 |      1 |
|           142 | 1232             |   720.8899998 |      1 |
|           142 | 1270             |   792.0000000 |      1 |
|           142 | 1310             |   750.5000000 |      1 |
|           142 | 1320             |  4909.6560006 |      1 |
|           143 | 0111             |  3402.8699894 |      1 |
|           143 | 0112             |  3627.8499989 |      1 |
|           143 | 0113             |  1418.5549978 |      1 |
|           143 | 0114             |  1672.7149985 |      1 |
|           143 | 0115             |   658.9200015 |      1 |
|           143 | 0116             |   715.5149994 |      1 |
|           143 | 0117             |   884.3049969 |      1 |
|           143 | 0118             |   450.7849983 |      1 |
|           143 | 0119             |   456.2149997 |      1 |
|           143 | 0121             |  2193.1549973 |      1 |
|           143 | 0122             |  1248.0650018 |      1 |
|           143 | 0220             |   414.8000007 |      1 |
|           143 | 0311             |  5936.0000000 |      1 |
|           143 | 0312             | 33849.0499979 |      1 |
|           143 | 0313             |   403.0000001 |      1 |
|           143 | 0314             |  1507.8999996 |      1 |
|           143 | 0321             |  1677.5500000 |      1 |
|           143 | 0411             |  3000.0000000 |      1 |
|           143 | 0421             | 12600.0000000 |      1 |
|           143 | 0431             |    19.2000000 |      1 |
|           143 | 0432             |   148.0000000 |      1 |
|           143 | 0441             |   165.0000000 |      1 |
|           143 | 0442             |     6.0000000 |      1 |
|           143 | 0451             |   390.0000000 |      1 |
|           143 | 0452             |    56.0000000 |      1 |
|           143 | 0454             |    32.2999998 |      1 |
|           143 | 0511             |  1115.9000000 |      1 |
|           143 | 0520             |   384.4000001 |      1 |
|           143 | 0531             |   118.4000000 |      1 |
|           143 | 0532             |     3.1000000 |      1 |
|           143 | 0533             |   147.0000001 |      1 |
|           143 | 0540             |  2521.1350017 |      1 |
|           143 | 0552             |   659.2600020 |      1 |
|           143 | 0561             |  2414.8749982 |      1 |
|           143 | 0562             |  1977.4999998 |      1 |
|           143 | 0611             |   508.2200004 |      1 |
|           143 | 0613             |   470.0000000 |      1 |
|           143 | 0621             |   376.0000000 |      1 |
|           143 | 0622             |   519.0000000 |      1 |
|           143 | 0623             |    65.0000000 |      1 |
|           143 | 0630             | 11166.0000000 |      1 |
|           143 | 0721             |   974.7000000 |      1 |
|           143 | 0722             | 11846.4500314 |      1 |
|           143 | 0723             |  1243.5000000 |      1 |
|           143 | 0733             |   120.0000000 |      1 |
|           143 | 0820             |    79.5000002 |      1 |
|           143 | 0830             |  2459.9999994 |      1 |
|           143 | 0911             |     1.7500000 |      1 |
|           143 | 0913             |   255.6500000 |      1 |
|           143 | 0914             |   288.0000004 |      1 |
|           143 | 0915             |    30.0000000 |      1 |
|           143 | 0931             |   450.0000000 |      1 |
|           143 | 0932             |    16.8000000 |      1 |
|           143 | 0933             |   236.0000000 |      1 |
|           143 | 0941             |    57.0000001 |      1 |
|           143 | 0942             |     7.0000000 |      1 |
|           143 | 0951             |   200.0000000 |      1 |
|           143 | 0952             |    64.3000000 |      1 |
|           143 | 0954             |   532.9900008 |      1 |
|           143 | 0960             |    95.0000000 |      1 |
|           143 | 1020             |    50.0000000 |      1 |
|           143 | 1050             |    42.0000000 |      1 |
|           143 | 1111             |  3042.7000024 |      1 |
|           143 | 1112             |  1485.0000009 |      1 |
|           143 | 1120             |  1584.0000000 |      1 |
|           143 | 1211             |   719.9999998 |      1 |
|           143 | 1213             |  2774.6959984 |      1 |
|           143 | 1231             |   519.5000000 |      1 |
|           143 | 1232             |   866.0000000 |      1 |
|           143 | 1254             |   651.9880000 |      1 |
|           143 | 1262             |     2.0000000 |      1 |
|           143 | 1270             |  1492.5000000 |      1 |
|           143 | 1310             |   220.0000000 |      1 |
|           143 | 1320             |  9434.0000000 |      1 |
|           144 | 0111             |  1142.7149975 |      1 |
|           144 | 0112             |  1801.4500007 |      1 |
|           144 | 0113             |   194.8000000 |      1 |
|           144 | 0114             |   565.8450022 |      1 |
|           144 | 0115             |    77.3200000 |      1 |
|           144 | 0116             |   246.4500004 |      1 |
|           144 | 0117             |   273.2750015 |      1 |
|           144 | 0118             |    22.4900000 |      1 |
|           144 | 0119             |   166.9099999 |      1 |
|           144 | 0121             |    81.1400000 |      1 |
|           144 | 0122             |   382.0500018 |      1 |
|           144 | 0220             |    82.4000000 |      1 |
|           144 | 0311             |   106.3000004 |      1 |
|           144 | 0312             |  5373.0999988 |      1 |
|           144 | 0313             |   459.1100000 |      1 |
|           144 | 0314             |   128.7500003 |      1 |
|           144 | 0321             |  1218.3400008 |      1 |
|           144 | 0322             |     0.8450000 |      1 |
|           144 | 0421             | 14100.0000000 |      1 |
|           144 | 0431             | 68053.0000000 |      1 |
|           144 | 0432             |  2016.0000000 |      1 |
|           144 | 0441             |   191.0000000 |      1 |
|           144 | 0442             |   204.0000000 |      1 |
|           144 | 0451             |   342.0000000 |      1 |
|           144 | 0452             |    16.5000000 |      1 |
|           144 | 0454             |    36.5000001 |      1 |
|           144 | 0511             |  1947.9999997 |      1 |
|           144 | 0512             |   228.0000000 |      1 |
|           144 | 0520             |   665.7000000 |      1 |
|           144 | 0531             |  1318.0000000 |      1 |
|           144 | 0532             |    59.0000000 |      1 |
|           144 | 0533             |   179.9999998 |      1 |
|           144 | 0540             |  2133.4200006 |      1 |
|           144 | 0552             |   700.8000002 |      1 |
|           144 | 0561             |   767.2250001 |      1 |
|           144 | 0562             |  4320.0000005 |      1 |
|           144 | 0611             |   745.3600004 |      1 |
|           144 | 0612             |    45.0000000 |      1 |
|           144 | 0613             |     3.0000000 |      1 |
|           144 | 0621             |   107.0000000 |      1 |
|           144 | 0622             |  2752.0000000 |      1 |
|           144 | 0623             |   582.0000000 |      1 |
|           144 | 0630             |  4950.0000000 |      1 |
|           144 | 0721             |  1302.9000004 |      1 |
|           144 | 0722             |  1875.3500110 |      1 |
|           144 | 0723             |  1272.9900000 |      1 |
|           144 | 0724             |     5.0000000 |      1 |
|           144 | 0733             |   870.0000000 |      1 |
|           144 | 0820             |   601.6999996 |      1 |
|           144 | 0830             |   709.5000002 |      1 |
|           144 | 0911             |   338.0000000 |      1 |
|           144 | 0913             |   336.0000000 |      1 |
|           144 | 0914             |    77.9999997 |      1 |
|           144 | 0915             |    71.5000000 |      1 |
|           144 | 0922             |    10.0000000 |      1 |
|           144 | 0931             |     5.0000000 |      1 |
|           144 | 0932             |    62.0000000 |      1 |
|           144 | 0933             |    90.0000000 |      1 |
|           144 | 0934             |    20.0000000 |      1 |
|           144 | 0935             |     6.0000000 |      1 |
|           144 | 0941             |   311.9999999 |      1 |
|           144 | 0942             |   145.0000000 |      1 |
|           144 | 0951             |    25.0000000 |      1 |
|           144 | 0954             |   195.3500011 |      1 |
|           144 | 0960             |  1638.0000000 |      1 |
|           144 | 1020             |   600.0000000 |      1 |
|           144 | 1111             |   343.7500010 |      1 |
|           144 | 1112             |    25.0000000 |      1 |
|           144 | 1120             |   157.0000000 |      1 |
|           144 | 1211             |   973.0000003 |      1 |
|           144 | 1213             |  1298.3399990 |      1 |
|           144 | 1231             |   948.3000000 |      1 |
|           144 | 1232             |   611.5000000 |      1 |
|           144 | 1254             |    29.0000000 |      1 |
|           144 | 1270             |  3984.2499997 |      1 |
|           144 | 1310             |   216.0000000 |      1 |
|           144 | 1320             |  3535.9999999 |      1 |
|           147 | 0111             |    94.9500000 |      1 |
|           147 | 0112             |   119.0000000 |      1 |
|           147 | 0113             |   109.0500000 |      1 |
|           147 | 0114             |    21.6500000 |      1 |
|           147 | 0115             |     6.3000000 |      1 |
|           147 | 0116             |    40.0000002 |      1 |
|           147 | 0117             |    70.0000003 |      1 |
|           147 | 0118             |     3.5000000 |      1 |
|           147 | 0119             |    44.8999999 |      1 |
|           147 | 0121             |    36.3500000 |      1 |
|           147 | 0122             |    38.0000001 |      1 |
|           147 | 0311             |   130.0000000 |      1 |
|           147 | 0312             |   854.5000000 |      1 |
|           147 | 0313             |    91.0000000 |      1 |
|           147 | 0314             |   106.8000000 |      1 |
|           147 | 0411             |   600.0000000 |      1 |
|           147 | 0421             |  4500.0000000 |      1 |
|           147 | 0441             |    60.0000000 |      1 |
|           147 | 0442             |     4.0000000 |      1 |
|           147 | 0451             |   108.0000000 |      1 |
|           147 | 0454             |     4.0000000 |      1 |
|           147 | 0511             |    45.3000000 |      1 |
|           147 | 0531             |    36.0000000 |      1 |
|           147 | 0532             |   190.0000000 |      1 |
|           147 | 0540             |   310.9000000 |      1 |
|           147 | 0552             |     9.5000000 |      1 |
|           147 | 0561             |    96.2999998 |      1 |
|           147 | 0562             |  1399.9999996 |      1 |
|           147 | 0613             |    50.0000000 |      1 |
|           147 | 0722             |   120.0000000 |      1 |
|           147 | 0723             |    55.9999998 |      1 |
|           147 | 0830             |   307.9999988 |      1 |
|           147 | 0931             |    21.0000000 |      1 |
|           147 | 0941             |   130.0000000 |      1 |
|           147 | 0952             |    90.0000000 |      1 |
|           147 | 0954             |    90.0000000 |      1 |
|           147 | 1020             |   550.0000002 |      1 |
|           147 | 1050             |   540.0000000 |      1 |
|           147 | 1111             |   785.3499990 |      1 |
|           147 | 1211             |   170.0000000 |      1 |
|           147 | 1213             |   329.0999992 |      1 |
|           147 | 1231             |    48.0000000 |      1 |
|           147 | 1232             |   140.0000000 |      1 |
|           147 | 1270             |  1599.9999996 |      1 |
|           147 | 1320             |  1170.0000000 |      1 |
|           148 | 0111             |    19.9450002 |      1 |
|           148 | 0112             |    39.0100001 |      1 |
|           148 | 0113             |     7.0700000 |      1 |
|           148 | 0114             |    24.3500000 |      1 |
|           148 | 0115             |     8.1300000 |      1 |
|           148 | 0116             |    23.9149998 |      1 |
|           148 | 0117             |    34.7850001 |      1 |
|           148 | 0118             |    11.8600000 |      1 |
|           148 | 0119             |     5.5800000 |      1 |
|           148 | 0121             |    11.7300000 |      1 |
|           148 | 0122             |    20.8700000 |      1 |
|           148 | 0312             |   224.9999999 |      1 |
|           148 | 0313             |     1.3250000 |      1 |
|           148 | 0314             |    22.5000000 |      1 |
|           148 | 0321             |    68.7500000 |      1 |
|           148 | 0421             |  4500.0000000 |      1 |
|           148 | 0431             |    44.5000000 |      1 |
|           148 | 0432             |    85.0000000 |      1 |
|           148 | 0441             |    75.0000000 |      1 |
|           148 | 0442             |     3.0000000 |      1 |
|           148 | 0451             |   150.0000000 |      1 |
|           148 | 0452             |     3.0000000 |      1 |
|           148 | 0511             |    47.4000000 |      1 |
|           148 | 0520             |    43.2500000 |      1 |
|           148 | 0532             |    13.5000000 |      1 |
|           148 | 0533             |    51.5000000 |      1 |
|           148 | 0540             |    19.9000000 |      1 |
|           148 | 0552             |     3.7750000 |      1 |
|           148 | 0561             |    42.2050001 |      1 |
|           148 | 0562             |   270.0000000 |      1 |
|           148 | 0612             |     1.6200000 |      1 |
|           148 | 0721             |    24.0000000 |      1 |
|           148 | 0722             |    75.1000003 |      1 |
|           148 | 0723             |   204.7500001 |      1 |
|           148 | 0724             |     0.9000000 |      1 |
|           148 | 0820             |    34.3999998 |      1 |
|           148 | 0830             |   188.5000002 |      1 |
|           148 | 0913             |    43.0000000 |      1 |
|           148 | 0933             |    28.5000000 |      1 |
|           148 | 0941             |    61.0000000 |      1 |
|           148 | 0942             |    11.0000000 |      1 |
|           148 | 0954             |    13.3500001 |      1 |
|           148 | 1111             |   205.1499996 |      1 |
|           148 | 1211             |   104.0000000 |      1 |
|           148 | 1213             |   126.3299999 |      1 |
|           148 | 1232             |    89.0000000 |      1 |
|           148 | 1270             |    27.0000000 |      1 |
|           148 | 1310             |    15.0000000 |      1 |
|           148 | 1320             |  1956.0000000 |      1 |
|           149 | 0111             |   141.0900043 |      1 |
|           149 | 0112             |   821.2550000 |      1 |
|           149 | 0113             |   729.9800000 |      1 |
|           149 | 0114             |   193.0300016 |      1 |
|           149 | 0115             |    34.3949999 |      1 |
|           149 | 0116             |   130.8200000 |      1 |
|           149 | 0117             |   128.3850002 |      1 |
|           149 | 0118             |    32.7950000 |      1 |
|           149 | 0119             |    31.8550000 |      1 |
|           149 | 0121             |    44.6900000 |      1 |
|           149 | 0122             |  1148.3600020 |      1 |
|           149 | 0311             |    50.0000000 |      1 |
|           149 | 0312             |  1602.9000002 |      1 |
|           149 | 0313             |    45.0000000 |      1 |
|           149 | 0314             |    83.0999997 |      1 |
|           149 | 0321             |   298.5000003 |      1 |
|           149 | 0421             | 14250.0000000 |      1 |
|           149 | 0432             |    20.0000000 |      1 |
|           149 | 0441             |   186.0000000 |      1 |
|           149 | 0442             |     4.0000000 |      1 |
|           149 | 0451             |   615.0000000 |      1 |
|           149 | 0452             |     6.9000000 |      1 |
|           149 | 0454             |     0.3500000 |      1 |
|           149 | 0511             |   507.4000000 |      1 |
|           149 | 0512             |    55.2000000 |      1 |
|           149 | 0520             |    51.8000000 |      1 |
|           149 | 0531             |   297.4900000 |      1 |
|           149 | 0532             |    14.9000000 |      1 |
|           149 | 0533             |    25.0000000 |      1 |
|           149 | 0540             |   107.5500003 |      1 |
|           149 | 0552             |    37.0000000 |      1 |
|           149 | 0561             |   417.7950005 |      1 |
|           149 | 0562             |  2560.0000001 |      1 |
|           149 | 0611             |    50.0000001 |      1 |
|           149 | 0621             |    50.0000000 |      1 |
|           149 | 0630             |  9950.0000004 |      1 |
|           149 | 0721             |    70.0000000 |      1 |
|           149 | 0722             |   301.4000000 |      1 |
|           149 | 0723             |  1087.5000000 |      1 |
|           149 | 0733             |  1000.0000000 |      1 |
|           149 | 0820             |   365.0000001 |      1 |
|           149 | 0830             |   585.9999997 |      1 |
|           149 | 0911             |   114.9500000 |      1 |
|           149 | 0931             |    46.3000000 |      1 |
|           149 | 0941             |   130.0000001 |      1 |
|           149 | 0942             |    10.0000000 |      1 |
|           149 | 0952             |   105.0499998 |      1 |
|           149 | 0954             |     7.0000000 |      1 |
|           149 | 0960             |   500.0000000 |      1 |
|           149 | 1010             |    40.0000000 |      1 |
|           149 | 1020             |  5810.0000000 |      1 |
|           149 | 1050             |   400.0000000 |      1 |
|           149 | 1111             |   857.1500008 |      1 |
|           149 | 1112             |    68.9999999 |      1 |
|           149 | 1120             |  3150.0000000 |      1 |
|           149 | 1211             |   224.9999999 |      1 |
|           149 | 1213             |   665.6200026 |      1 |
|           149 | 1231             |  1164.4999999 |      1 |
|           149 | 1232             |   300.0000000 |      1 |
|           149 | 1262             |     2.0000000 |      1 |
|           149 | 1270             |  3910.0000000 |      1 |
|           149 | 1310             |    60.0000000 |      1 |
|           149 | 1320             |  3260.2000001 |      1 |
|           150 | 0111             |   189.8449997 |      1 |
|           150 | 0112             |   164.6450000 |      1 |
|           150 | 0113             |    97.4750000 |      1 |
|           150 | 0114             |    91.3449998 |      1 |
|           150 | 0115             |    69.3949999 |      1 |
|           150 | 0116             |   129.3000001 |      1 |
|           150 | 0117             |    75.6300000 |      1 |
|           150 | 0118             |    36.2499998 |      1 |
|           150 | 0119             |    33.9600002 |      1 |
|           150 | 0121             |    22.7400000 |      1 |
|           150 | 0122             |   114.2400003 |      1 |
|           150 | 0220             |     5.6000000 |      1 |
|           150 | 0311             |    62.6500000 |      1 |
|           150 | 0312             |   527.2500001 |      1 |
|           150 | 0314             |   103.4999999 |      1 |
|           150 | 0321             |   276.7500000 |      1 |
|           150 | 0421             |  7500.0000000 |      1 |
|           150 | 0431             |    27.7500000 |      1 |
|           150 | 0432             |     9.0000000 |      1 |
|           150 | 0441             |    54.0000000 |      1 |
|           150 | 0451             |   150.0000000 |      1 |
|           150 | 0452             |     4.0500000 |      1 |
|           150 | 0454             |    16.8000000 |      1 |
|           150 | 0511             |   135.3000000 |      1 |
|           150 | 0512             |    42.0000000 |      1 |
|           150 | 0520             |   263.4500000 |      1 |
|           150 | 0531             |    59.5000000 |      1 |
|           150 | 0532             |    43.3000000 |      1 |
|           150 | 0533             |    35.5000000 |      1 |
|           150 | 0540             |   172.5500000 |      1 |
|           150 | 0551             |     2.7500000 |      1 |
|           150 | 0552             |    32.9550001 |      1 |
|           150 | 0561             |   124.0450000 |      1 |
|           150 | 0562             |   470.0000000 |      1 |
|           150 | 0611             |    36.0000000 |      1 |
|           150 | 0721             |   504.4000000 |      1 |
|           150 | 0722             |   102.2000005 |      1 |
|           150 | 0723             |   260.5000002 |      1 |
|           150 | 0733             |   407.0000001 |      1 |
|           150 | 0820             |   364.0000000 |      1 |
|           150 | 0830             |   397.9999997 |      1 |
|           150 | 0911             |   149.9500000 |      1 |
|           150 | 0913             |   179.0000000 |      1 |
|           150 | 0931             |   146.0000000 |      1 |
|           150 | 0932             |    42.3500001 |      1 |
|           150 | 0933             |    11.0000000 |      1 |
|           150 | 0941             |   225.0000000 |      1 |
|           150 | 0942             |     3.0000000 |      1 |
|           150 | 0952             |    76.9000002 |      1 |
|           150 | 0954             |    94.8500001 |      1 |
|           150 | 1040             |   290.0000000 |      1 |
|           150 | 1050             |   125.0000000 |      1 |
|           150 | 1111             |   289.7000000 |      1 |
|           150 | 1112             |    17.5000000 |      1 |
|           150 | 1120             |   574.0000000 |      1 |
|           150 | 1211             |   114.5000001 |      1 |
|           150 | 1213             |   334.8950001 |      1 |
|           150 | 1232             |   135.5000001 |      1 |
|           150 | 1254             |    45.0000000 |      1 |
|           150 | 1310             |   115.0000000 |      1 |
|           150 | 1320             |  1369.0000000 |      1 |
|           151 | 0111             |    96.8049998 |      1 |
|           151 | 0112             |   140.1200000 |      1 |
|           151 | 0113             |    72.8950000 |      1 |
|           151 | 0114             |    79.1249999 |      1 |
|           151 | 0115             |    34.4400000 |      1 |
|           151 | 0116             |    33.6050000 |      1 |
|           151 | 0117             |    52.6600002 |      1 |
|           151 | 0118             |    38.7200000 |      1 |
|           151 | 0119             |    30.3600001 |      1 |
|           151 | 0121             |    28.6950000 |      1 |
|           151 | 0122             |    21.5600000 |      1 |
|           151 | 0311             |   144.0000000 |      1 |
|           151 | 0312             |   689.6499999 |      1 |
|           151 | 0313             |     4.5000000 |      1 |
|           151 | 0314             |   152.6000000 |      1 |
|           151 | 0321             |   377.3499998 |      1 |
|           151 | 0421             |  5700.0000000 |      1 |
|           151 | 0431             |    94.0000000 |      1 |
|           151 | 0432             |    52.0000000 |      1 |
|           151 | 0441             |   173.0000001 |      1 |
|           151 | 0451             |   600.0000000 |      1 |
|           151 | 0452             |     6.7500000 |      1 |
|           151 | 0454             |    16.7499997 |      1 |
|           151 | 0511             |   243.5000000 |      1 |
|           151 | 0512             |    99.5000000 |      1 |
|           151 | 0520             |   513.8000001 |      1 |
|           151 | 0531             |   331.9500000 |      1 |
|           151 | 0532             |    15.1500000 |      1 |
|           151 | 0540             |   179.7500001 |      1 |
|           151 | 0552             |   120.2650000 |      1 |
|           151 | 0561             |   133.1449998 |      1 |
|           151 | 0562             |  1724.9999993 |      1 |
|           151 | 0721             |   253.0000000 |      1 |
|           151 | 0722             |   135.3499998 |      1 |
|           151 | 0723             |   124.6500003 |      1 |
|           151 | 0820             |    65.7500000 |      1 |
|           151 | 0830             |   483.0000000 |      1 |
|           151 | 0913             |    11.0000000 |      1 |
|           151 | 0931             |    65.9000000 |      1 |
|           151 | 0932             |    46.8000000 |      1 |
|           151 | 0941             |   185.5000001 |      1 |
|           151 | 0952             |     1.7500000 |      1 |
|           151 | 0954             |    49.9500000 |      1 |
|           151 | 1050             |   250.0000000 |      1 |
|           151 | 1111             |   270.7000005 |      1 |
|           151 | 1211             |   169.5000002 |      1 |
|           151 | 1213             |   630.4999993 |      1 |
|           151 | 1320             |   930.0000000 |      1 |
|           153 | 0111             |   203.8499979 |      1 |
|           153 | 0112             |   748.5899990 |      1 |
|           153 | 0113             |   402.2500005 |      1 |
|           153 | 0114             |   181.9999992 |      1 |
|           153 | 0115             |    60.7400000 |      1 |
|           153 | 0116             |   169.3099995 |      1 |
|           153 | 0117             |   245.1650006 |      1 |
|           153 | 0118             |    91.0400000 |      1 |
|           153 | 0119             |    93.5500006 |      1 |
|           153 | 0121             |    81.6899999 |      1 |
|           153 | 0122             |   244.0950008 |      1 |
|           153 | 0220             |    19.5000002 |      1 |
|           153 | 0311             |   198.0000000 |      1 |
|           153 | 0312             |  1510.1150000 |      1 |
|           153 | 0313             |    28.9200000 |      1 |
|           153 | 0314             |    92.9500000 |      1 |
|           153 | 0321             |   236.8000000 |      1 |
|           153 | 0411             |  2000.0000000 |      1 |
|           153 | 0421             | 16500.0000000 |      1 |
|           153 | 0431             |  1501.5000000 |      1 |
|           153 | 0432             |  2500.0000000 |      1 |
|           153 | 0441             |   207.0000000 |      1 |
|           153 | 0442             |     6.0000000 |      1 |
|           153 | 0451             |   480.0000000 |      1 |
|           153 | 0452             |    27.7500000 |      1 |
|           153 | 0454             |    11.5000000 |      1 |
|           153 | 0511             |  4341.9950000 |      1 |
|           153 | 0512             |  1141.2399999 |      1 |
|           153 | 0520             |  1477.4900001 |      1 |
|           153 | 0531             |   178.7900000 |      1 |
|           153 | 0532             |   102.2000000 |      1 |
|           153 | 0533             |    40.0000000 |      1 |
|           153 | 0540             |   253.6999999 |      1 |
|           153 | 0552             |     7.9900000 |      1 |
|           153 | 0561             |   933.3349997 |      1 |
|           153 | 0562             |  2680.0000000 |      1 |
|           153 | 0611             |    82.1000001 |      1 |
|           153 | 0612             |     0.6900000 |      1 |
|           153 | 0622             |    55.0000000 |      1 |
|           153 | 0721             |  1300.7500000 |      1 |
|           153 | 0722             |   285.7500009 |      1 |
|           153 | 0723             |  1025.2499996 |      1 |
|           153 | 0724             |   151.9000000 |      1 |
|           153 | 0830             |   473.5000000 |      1 |
|           153 | 0913             |   505.9000000 |      1 |
|           153 | 0922             |   290.0000000 |      1 |
|           153 | 0932             |    35.0000000 |      1 |
|           153 | 0933             |    70.0000000 |      1 |
|           153 | 0941             |    20.0000000 |      1 |
|           153 | 0954             |     5.1600000 |      1 |
|           153 | 1111             |   486.9999998 |      1 |
|           153 | 1112             |    15.0000000 |      1 |
|           153 | 1211             |   476.5000002 |      1 |
|           153 | 1212             |    33.2500000 |      1 |
|           153 | 1213             |  1909.6749997 |      1 |
|           153 | 1231             |    84.5000000 |      1 |
|           153 | 1232             |   117.7500000 |      1 |
|           153 | 1254             |    20.0000000 |      1 |
|           153 | 1270             |  1500.0000000 |      1 |
|           153 | 1310             |   207.0000000 |      1 |
|           153 | 1320             |  3464.9900001 |      1 |
|           154 | 0111             |    31.6150009 |      1 |
|           154 | 0112             |   350.1449987 |      1 |
|           154 | 0113             |   247.9999994 |      1 |
|           154 | 0114             |    52.3599999 |      1 |
|           154 | 0115             |    24.3500000 |      1 |
|           154 | 0116             |    83.9499998 |      1 |
|           154 | 0117             |    66.9849997 |      1 |
|           154 | 0118             |    24.7200001 |      1 |
|           154 | 0119             |    16.5500000 |      1 |
|           154 | 0121             |   126.0000044 |      1 |
|           154 | 0122             |   101.6049999 |      1 |
|           154 | 0220             |    51.3499980 |      1 |
|           154 | 0312             |   854.9999998 |      1 |
|           154 | 0314             |    49.1999991 |      1 |
|           154 | 0321             |    65.0000000 |      1 |
|           154 | 0421             |  9150.0000000 |      1 |
|           154 | 0432             |   375.0000000 |      1 |
|           154 | 0441             |    60.0000000 |      1 |
|           154 | 0442             |     3.0000000 |      1 |
|           154 | 0451             |   120.0000000 |      1 |
|           154 | 0452             |     4.5000000 |      1 |
|           154 | 0454             |     6.0000000 |      1 |
|           154 | 0511             |     6.9500000 |      1 |
|           154 | 0520             |    45.0000000 |      1 |
|           154 | 0533             |   120.0000000 |      1 |
|           154 | 0540             |     4.1400000 |      1 |
|           154 | 0552             |    37.5000000 |      1 |
|           154 | 0561             |   179.4299988 |      1 |
|           154 | 0562             |  1350.0000003 |      1 |
|           154 | 0611             |    17.0000000 |      1 |
|           154 | 0621             |    20.0000000 |      1 |
|           154 | 0721             |   165.9500000 |      1 |
|           154 | 0722             |   307.7499970 |      1 |
|           154 | 0723             |    82.9999998 |      1 |
|           154 | 0830             |  6674.9999999 |      1 |
|           154 | 0932             |     6.0000000 |      1 |
|           154 | 0941             |    75.0000000 |      1 |
|           154 | 0954             |     3.0000000 |      1 |
|           154 | 1020             |    80.0000000 |      1 |
|           154 | 1111             |   247.2000000 |      1 |
|           154 | 1112             |   572.5000008 |      1 |
|           154 | 1211             |   223.2499999 |      1 |
|           154 | 1213             |    84.4500017 |      1 |
|           154 | 1231             |    42.0000000 |      1 |
|           154 | 1232             |    23.0000000 |      1 |
|           154 | 1254             |    19.0000000 |      1 |
|           154 | 1270             |   257.8500000 |      1 |
|           154 | 1310             |    56.0000000 |      1 |
|           154 | 1320             |  1359.0000000 |      1 |
|           157 | 0111             |    50.4350004 |      1 |
|           157 | 0112             |   180.4000000 |      1 |
|           157 | 0113             |    33.7500000 |      1 |
|           157 | 0114             |    64.4359999 |      1 |
|           157 | 0115             |    12.6900000 |      1 |
|           157 | 0116             |    66.3450000 |      1 |
|           157 | 0117             |    73.5599998 |      1 |
|           157 | 0118             |    21.7299998 |      1 |
|           157 | 0119             |    42.7050000 |      1 |
|           157 | 0121             |    25.2900000 |      1 |
|           157 | 0122             |    80.8050000 |      1 |
|           157 | 0311             |   120.0000000 |      1 |
|           157 | 0312             |  1846.7500006 |      1 |
|           157 | 0313             |    13.0000000 |      1 |
