mysql> SELECT FS_ID,SUM(INCOME1)+SUM(INCOME2)+SUM(INCOME3)+SUM(INCOME4) AS CY ,COUNT(MEM_ID) FROM INCOME GROUP BY FS_ID,MEM_ID;
+-------+-------+---------------+
| FS_ID | CY    | COUNT(MEM_ID) |
|  2031 |  2640 |             3 |
|  2032 |  3123 |             3 |
|  2033 |  5352 |             3 |
|  2033 |  2283 |             3 |
|  2036 |  3924 |             3 |
|  2036 |  3210 |             3 |
|  2037 |  2499 |             3 |
|  2038 |     0 |             3 |
|  2038 |  2784 |             3 |
|  2038 |     0 |             3 |
|  2039 |     0 |             3 |
|  2039 |     0 |             3 |
|  2040 |  2853 |             3 |
|  2040 |     0 |             3 |
|  2040 |     0 |             3 |
|  2052 |  7335 |             3 |
|  2052 |  6777 |             3 |
|  2053 |  3600 |             3 |
|  2053 |     0 |             3 |
|  2053 |  9627 |             3 |
|  2053 |  4101 |             3 |
|  2054 |  3300 |             3 |
|  2054 |     0 |             3 |
|  2054 |     0 |             3 |
|  2054 |     0 |             3 |
|  2054 |     0 |             3 |
|  2055 |  6069 |             3 |
|  2055 |  5883 |             3 |
|  2056 | 12102 |             3 |
|  2056 |  3207 |             3 |
|  2056 |     0 |             3 |
|  2057 |  3300 |             3 |
|  2057 |     0 |             3 |
|  2057 |  3744 |             3 |
|  2058 | 11982 |             3 |
|  2058 |     0 |             3 |
|  2058 |     0 |             3 |
|  2058 |     0 |             3 |
|  2059 |  3300 |             3 |
|  2059 |     0 |             3 |
|  2059 |     0 |             3 |
|  2060 |  3000 |             3 |
|  2060 |     0 |             3 |
|  2060 |     0 |             3 |
|  2060 |     0 |             3 |
|  2061 |  3300 |             3 |
|  2061 |     0 |             3 |
|  2061 |  4458 |             3 |
|  2062 | 12969 |             3 |
|  2062 |     0 |             3 |
|  2062 |  2142 |             3 |
|  2062 |  1785 |             3 |
|  2063 |  4500 |             3 |
|  2064 |  9252 |             3 |
|  2064 |  3750 |             3 |
|  2065 | 16983 |             3 |
|  2065 |  2781 |             3 |
|  2066 |  4500 |             3 |
|  2066 |     0 |             3 |
|  2067 |  4200 |             3 |
|  2067 |     0 |             3 |
|  2067 |  3567 |             3 |
|  2068 |  5925 |             3 |
|  2068 |  2712 |             3 |
|  2069 |  4500 |             3 |
|  2069 |  2676 |             3 |
|  2070 |  9495 |             3 |
|  2070 |  3924 |             3 |
|  2072 |  3000 |             3 |
|  2073 |  3000 |             3 |
|  2073 |  2565 |             3 |
|  2073 |  5847 |             3 |
|  2073 |     0 |             3 |
|  2073 |  8847 |             3 |
|  2074 |  3000 |             3 |
|  2074 |     0 |             3 |
|  2074 |  4524 |             3 |
|  2074 |     0 |             3 |
|  2074 |     0 |             3 |
|  2075 |  3000 |             3 |
|  2075 |     0 |             3 |
|  2075 |  3027 |             3 |
|  2075 |  3207 |             3 |
|  2076 |  3000 |             3 |
|  2076 |  3672 |             3 |
|  2076 |  4278 |             3 |
|  2076 |  3387 |             3 |
|  2076 |  5097 |             3 |
|  2076 |     0 |             3 |
|  2077 |  9651 |             3 |
|  2077 |  4128 |             3 |
|  2078 |  6720 |             3 |
|  2078 |  1782 |             3 |
|  2079 |  2700 |             3 |
|  2079 |  NULL |             3 |
|  2080 |  2400 |             3 |
|  2081 |  2400 |             3 |
|  2082 |  7635 |             3 |
|  2082 |  4992 |             3 |
|  2082 |     0 |             3 |
|  2083 |  6936 |             3 |
|  2084 |  3000 |             3 |
|  2084 |  3744 |             3 |
|  2084 |     0 |             3 |
|  2085 |  5901 |             3 |
|  2085 |     0 |             3 |
|  2085 |     0 |             3 |
|  2086 |  6909 |             3 |
|  2086 |  3420 |             3 |
|  2086 |     0 |             3 |
|  2086 |     0 |             3 |
|  2087 |  7158 |             3 |
|  2087 |     0 |             3 |
|  2087 |     0 |             3 |
|  2088 |  6744 |             3 |
|  2088 |  3207 |             3 |
|  2089 |  3000 |             3 |
|  2089 |  8166 |             3 |
|  2090 |  7812 |             3 |
|  2090 |     0 |             3 |
|  2090 |  3207 |             3 |
|  2091 |  3000 |             3 |
|  2091 |     0 |             3 |
|  2091 |  3207 |             3 |
|  2092 | 10311 |             3 |
|  2093 |  3000 |             3 |
|  2093 |     0 |             3 |
|  2094 |  3000 |             3 |
|  2094 |     0 |             3 |
|  2094 |  2850 |             3 |
|  2094 |  3207 |             3 |
|  2095 |  2400 |             3 |
|  2095 |  2136 |             3 |
|  2095 |  3567 |             3 |
|  2096 |  3000 |             3 |
|  2096 |     0 |             3 |
|  2096 |     0 |             3 |
|  2097 |  3600 |             3 |
|  2097 |  8382 |             3 |
|  2097 |  4812 |             3 |
|  2098 |  2400 |             3 |
|  2098 |     0 |             3 |
|  2098 |  3207 |             3 |
|  2098 |  2850 |             3 |
|  2099 |  2700 |             3 |
|  2099 |  3387 |             3 |
|  2099 |  1995 |             3 |
|  2099 |  3027 |             3 |
|  2100 |  6051 |             3 |
|  2100 |     0 |             3 |
|  2100 | 10167 |             3 |
|  2100 |     0 |             3 |
|  2101 |  3000 |             3 |
|  2101 |     0 |             3 |
|  2101 |  4278 |             3 |
|  2102 |  8592 |             3 |
|  2102 |     0 |             3 |
|  2102 |  6060 |             3 |
|  2102 |  3567 |             3 |
|  2104 | 10740 |             3 |
|  2104 |     0 |             3 |
|  2104 |     0 |             3 |
|  2105 |  3900 |             3 |
|  2105 |  5349 |             3 |
|  2106 | 10149 |             3 |
|  2107 |  4500 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2107 |     0 |             3 |
|  2108 | 10203 |             3 |
|  2108 |     0 |             3 |
|  2108 |     0 |             3 |
|  2108 |     0 |             3 |
|  2108 |     0 |             3 |
|  2108 |     0 |             3 |
|  2109 |  9849 |             3 |
|  2110 |  4500 |             3 |
|  2110 |  3207 |             3 |
|  2110 |  2673 |             3 |
|  2110 |  2673 |             3 |
|  2110 |     0 |             3 |
|  2110 |     0 |             3 |
|  2112 | 19650 |             3 |
|  2112 |  7845 |             3 |
|  2112 |  6060 |             3 |
|  2113 |  4800 |             3 |
|  2113 |     0 |             3 |
|  2113 |     0 |             3 |
|  2113 |     0 |             3 |
|  2114 |  7155 |             3 |
|  2114 |  2445 |             3 |
|  2115 |  1800 |             3 |
|  2115 |  6777 |             3 |
|  2118 |  6342 |             3 |
|  2119 |  5250 |             3 |
|  2120 |  1050 |             3 |
|  2121 |  7353 |             3 |
|  2122 |  1350 |             3 |
|  2122 |  3207 |             3 |
|  2122 |  5349 |             3 |
|  2123 |  1500 |             3 |
|  2125 |  4350 |             3 |
|  2126 |  8403 |             3 |
|  2126 |  2850 |             3 |
|  2126 |     0 |             3 |
|  2126 |     0 |             3 |
|  2127 |  8916 |             3 |
|  2127 |     0 |             3 |
|  2127 |     0 |             3 |
|  2127 |     0 |             3 |
|  2128 |  7692 |             3 |
|  2128 |  4278 |             3 |
|  2128 |     0 |             3 |
|  2129 |  2700 |             3 |
|  2129 |     0 |             3 |
|  2129 |  3636 |             3 |
|  2130 |  2700 |             3 |
|  2130 |     0 |             3 |
|  2130 |  3636 |             3 |
|  2131 |  8760 |             3 |
|  2131 |  3876 |             3 |
|  2131 |     0 |             3 |
|  2133 |     0 |             3 |
|  2133 |     0 |             3 |
|  2133 |  5925 |             3 |
|  2133 |  4635 |             3 |
|  2133 |  5598 |             3 |
|  2133 |  5919 |             3 |
|  2133 |  5055 |             3 |
|  2133 |  2673 |             3 |
|  2133 |  3567 |             3 |
|  2134 |  2700 |             3 |
|  2134 |  2673 |             3 |
|  2134 |     0 |             3 |
|  2135 |  2700 |             3 |
|  2135 |  2316 |             3 |
|  2136 |  8832 |             3 |
|  2136 |  3315 |             3 |
|  2136 |     0 |             3 |
|  2136 |     0 |             3 |
|  2136 |     0 |             3 |
|  2137 |  3000 |             3 |
|  2137 |  2922 |             3 |
|  2138 |  8133 |             3 |
|  2139 |  8490 |             3 |
|  2139 |  2136 |             3 |
|  2140 |  7380 |             3 |
|  2141 |  4773 |             3 |
|  2141 |  3651 |             3 |
|  2141 |     0 |             3 |
|  2141 |  3387 |             3 |
|  2141 |  1959 |             3 |
|  2142 |  6288 |             3 |
|  2143 |  7020 |             3 |
|  2144 |  6321 |             3 |
|  2144 |  2559 |             3 |
|  2145 |  2400 |             3 |
|  2145 |     0 |             3 |
|  2146 |  5751 |             3 |
|  2146 |     0 |             3 |
|  2146 |     0 |             3 |
|  2147 |  2700 |             3 |
|  2147 |  1986 |             3 |
|  2148 |  2100 |             3 |
|  2148 |  1821 |             3 |
|  2150 |  1806 |             3 |
|  2151 |  1614 |             3 |
|  2151 |  1452 |             3 |
|  2153 |  1050 |             3 |
|  2153 |  8514 |             3 |
|  2154 |     0 |             3 |
|  2154 |   900 |             3 |
|  2154 |  1050 |             3 |
|  2154 |     0 |             3 |
|  2154 |  1250 |             3 |
|  2154 |   600 |             3 |
|  2154 |  1548 |             3 |
|  2155 |  2100 |             3 |
|  2155 |  3033 |             3 |
|  2155 |  4281 |             3 |
|  2155 |     0 |             3 |
|  2158 |  7134 |             3 |
|  2158 |  6777 |             3 |
|  2163 |  1128 |             3 |
|  2164 |   966 |             3 |
|  2164 |   798 |             3 |
|  2164 |   792 |             3 |
|  2167 |     0 |             3 |
|  2167 |   510 |             3 |
|  2167 |   645 |             3 |
|  2168 |  4842 |             3 |
|  2168 |  3210 |             3 |
|  2169 |  1350 |             3 |
|  2169 |  1050 |             3 |
|  2169 |     0 |             3 |
|  2170 |  2100 |             3 |
|  2170 |     0 |             3 |
|  2170 |     0 |             3 |
|  2172 |  5400 |             3 |
|  2172 |     0 |             3 |
|  2172 |     0 |             3 |
|  2172 |  1950 |             3 |
|  2173 |  7149 |             3 |
|  2173 |  6417 |             3 |
|  2177 |  4050 |             3 |
|  2177 |  2673 |             3 |
|  2178 |  1500 |             3 |
|  2178 |  4758 |             3 |
|  2178 |     0 |             3 |
|  2178 |     0 |             3 |
|  2178 |     0 |             3 |
|  2179 |   750 |             3 |
|  2179 |  1320 |             3 |
|  2179 |  3840 |             3 |
|  2180 |  7560 |             3 |
|  2180 |  3456 |             3 |
|  2181 |  2250 |             3 |
|  2181 |     0 |             3 |
|  2182 |   840 |             3 |
|  2182 |     0 |             3 |
|  2182 |  2781 |             3 |
|  2183 |  3552 |             3 |
|  2184 |  4137 |             3 |
|  2185 |  6303 |             3 |
|  2185 |     0 |             3 |
|  2185 |     0 |             3 |
|  2186 |  4518 |             3 |
|  2186 |  2457 |             3 |
|  2186 |     0 |             3 |
|  2187 |   450 |             3 |
|  2187 |   405 |             3 |
|  2188 |   540 |             3 |
|  2188 |   570 |             3 |
|  2189 |  1128 |             3 |
|  2190 |  1677 |             3 |
|  2190 |  1128 |             3 |
|  2191 |  1965 |             3 |
|  2191 |   741 |             3 |
|  2192 |  1452 |             3 |
|  2192 |  1677 |             3 |
|  2193 |  1836 |             3 |
|  2194 |  1446 |             3 |
|  2194 |  1671 |             3 |
|  2195 |   625 |             3 |
|  2195 |   565 |             3 |
|  2195 |     0 |             3 |
|  2195 |   535 |             3 |
|  2195 |   540 |             3 |
|  2196 |   810 |             3 |
|  2196 |     0 |             3 |
|  2196 |  1128 |             3 |
|  2196 |   900 |             3 |
|  2197 |  1677 |             3 |
|  2197 |  1677 |             3 |
|  2197 |  1677 |             3 |
|  2197 |  1773 |             3 |
|  2198 |   903 |             3 |
|  2198 |   600 |             3 |
|  2198 |  1677 |             3 |
|  2200 |  1677 |             3 |
|  2200 |   750 |             3 |
|  2200 |   600 |             3 |
|  2200 |  1674 |             3 |
|  2202 |  1776 |             3 |
|  2203 |  3057 |             3 |
|  2203 |     0 |             3 |
|  2204 |  1887 |             3 |
|  2204 |  1050 |             3 |
|  2205 |  2058 |             3 |
|  2205 |   903 |             3 |
|  2206 |  1350 |             3 |
|  2208 |  1752 |             3 |
|  2209 |  1839 |             3 |
|  2210 |  1974 |             3 |
|  2210 |     0 |             3 |
|  2210 |     0 |             3 |
|  2211 |  1452 |             3 |
|  2212 |  1020 |             3 |
|  2213 |   750 |             3 |
|  2213 |   840 |             3 |
|  2215 |   660 |             3 |
|  2215 |   450 |             3 |
|  2216 |   510 |             3 |
|  2216 |   450 |             3 |
|  2217 |   420 |             3 |
|  2217 |   447 |             3 |
|  2217 |   480 |             3 |
|  2218 |   390 |             3 |
|  2218 |   360 |             3 |
|  2220 |  1677 |             3 |
|  2220 |     0 |             3 |
|  2220 |     0 |             3 |
|  2221 |   540 |             3 |
|  2221 |   330 |             3 |
|  2223 |   450 |             3 |
|  2223 |   480 |             3 |
|  2224 |   480 |             3 |
|  2224 |   480 |             3 |
|  2224 |   480 |             3 |
|  2224 |   480 |             3 |
|  2225 |   270 |             3 |
|  2225 |   387 |             3 |
|  2227 |   900 |             3 |
|  2227 |   840 |             3 |
|  2228 |  1320 |             3 |
|  2229 |   750 |             3 |
|  2229 |   600 |             3 |
|  2229 |   360 |             3 |
|  2230 |  1350 |             3 |
|  2230 |     0 |             3 |
|  2230 |     0 |             3 |
|  2233 |  1500 |             3 |
|  2233 |     0 |             3 |
|  2233 |     0 |             3 |
|  2234 |   435 |             3 |
|  2234 |   445 |             3 |
|  2235 |  2571 |             3 |
|  2235 |     0 |             3 |
|  2235 |     0 |             3 |
|  2235 |     0 |             3 |
|  2235 |     0 |             3 |
|  2236 |   900 |             3 |
|  2236 |     0 |             3 |
|  2236 |   300 |             3 |
|  2238 |   750 |             3 |
|  2238 |     0 |             3 |
|  2238 |   450 |             3 |
|  2238 |   516 |             3 |
|  2241 |   750 |             3 |
|  2241 |   570 |             3 |
|  2242 |  5937 |             3 |
|  2242 |  2031 |             3 |
|  2242 |  1872 |             3 |
|  2243 |  2742 |             3 |
|  2243 |     0 |             3 |
|  2243 |     0 |             3 |
|  2243 |     0 |             3 |
|  2243 |     0 |             3 |
|  2243 |  5877 |             3 |
|  2244 |  5655 |             3 |
|  2244 |     0 |             3 |
|  2244 |     0 |             3 |
|  2244 |  1650 |             3 |
|  2244 |  1260 |             3 |
|  2244 |     0 |             3 |
|  2245 |  5292 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2245 |  2421 |             3 |
|  2245 |     0 |             3 |
|  2245 |     0 |             3 |
|  2246 |  5262 |             3 |
|  2246 |     0 |             3 |
|  2246 |  1128 |             3 |
|  2247 |  3690 |             3 |
|  2247 |     0 |             3 |
|  2247 |     0 |             3 |
|  2247 |     0 |             3 |
|  2247 |     0 |             3 |
|  2248 |  5262 |             3 |
|  2248 |     0 |             3 |
|  2248 |     0 |             3 |
|  2249 |  3873 |             3 |
|  2249 |  1125 |             3 |
|  2249 |     0 |             3 |
|  2250 |  4842 |             3 |
|  2250 |     0 |             3 |
|  2250 |     0 |             3 |
|  2250 |     0 |             3 |
|  2250 |     0 |             3 |
|  2250 |     0 |             3 |
|  2250 |     0 |             3 |
|  2251 |  5484 |             3 |
|  2251 |     0 |             3 |
|  2251 |     0 |             3 |
|  2251 |  1452 |             3 |
|  2252 |  5064 |             3 |
|  2252 |     0 |             3 |
|  2252 |  1500 |             3 |
|  2252 |   900 |             3 |
|  2254 |  1500 |             3 |
|  2254 |     0 |             3 |
|  2254 |     0 |             3 |
|  2254 |     0 |             3 |
|  2254 |     0 |             3 |
|  2255 |   660 |             3 |
|  2255 |     0 |             3 |
|  2255 |  1776 |             3 |
|  2255 |  2871 |             3 |
|  2255 |  1677 |             3 |
|  2256 |  4713 |             3 |
|  2257 |  5487 |             3 |
|  2258 |  5196 |             3 |
|  2259 |  1800 |             3 |
|  2259 |  4002 |             3 |
|  2260 |   960 |             3 |
|  2260 |     0 |             3 |
|  2260 |  3939 |             3 |
|  2262 |  4359 |             3 |
|  2262 |  1290 |             3 |
|  2263 |     0 |             3 |
|  2263 |  4131 |             3 |
|  2263 |     0 |             3 |
|  2263 |   840 |             3 |
|  2263 |  1050 |             3 |
|  2264 |   900 |             3 |
|  2264 |  2742 |             3 |
|  2264 |  2325 |             3 |
|  2264 |     0 |             3 |
|  2264 |     0 |             3 |
|  2265 |  5037 |             3 |
|  2265 |  2226 |             3 |
|  2265 |     0 |             3 |
|  2266 |     0 |             3 |
|  2266 |     0 |             3 |
|  2266 |     0 |             3 |
|  2266 |     0 |             3 |
|  2266 |   645 |             3 |
|  2266 |   708 |             3 |
|  2266 |   750 |             3 |
|  2268 |  1260 |             3 |
|  2268 |   750 |             3 |
|  2268 |  1452 |             3 |
|  2269 |  3711 |             3 |
|  2269 |  1200 |             3 |
|  2269 |   900 |             3 |
|  2269 |  1050 |             3 |
|  2270 |   804 |             3 |
|  2270 |  3744 |             3 |
|  2270 |   612 |             3 |
|  2270 |   600 |             3 |
|  2271 |   840 |             3 |
|  2271 |   840 |             3 |
|  2271 |   750 |             3 |
|  2271 |     0 |             3 |
|  2271 |   900 |             3 |
|  2271 |   840 |             3 |
|  2272 |  4908 |             3 |
|  2272 |     0 |             3 |
|  2272 |   900 |             3 |
|  2272 |   660 |             3 |
|  2272 |  2517 |             3 |
|  2273 |     0 |             3 |
|  2273 |     0 |             3 |
|  2273 |   840 |             3 |
|  2273 |   750 |             3 |
|  2273 |   600 |             3 |
|  2273 |   720 |             3 |
|  2274 |  5811 |             3 |
|  2274 |  1350 |             3 |
|  2274 |  3552 |             3 |
|  2275 |  4680 |             3 |
|  2277 |  5487 |             3 |
|  2277 |  3207 |             3 |
|  2277 |  1935 |             3 |
|  2278 |  5004 |             3 |
|  2279 |  5811 |             3 |
|  2279 |  1515 |             3 |
|  2280 |  5553 |             3 |
|  2280 |  1140 |             3 |
|  2281 |  4842 |             3 |
|  2281 |   966 |             3 |
|  2282 |  5328 |             3 |
|  2284 |  5649 |             3 |
|  2286 |  1650 |             3 |
|  2286 |  3453 |             3 |
|  2287 |  2250 |             3 |
|  2287 |   450 |             3 |
|  2288 |   900 |             3 |
|  2290 |  1200 |             3 |
|  2291 |   900 |             3 |
|  2292 |  4617 |             3 |
|  2293 |   840 |             3 |
|  2293 |  2958 |             3 |
|  2294 |  1776 |             3 |
|  2294 |  1806 |             3 |
|  2294 |  2034 |             3 |
|  2294 |  1776 |             3 |
|  2295 |  5229 |             3 |
|  2297 |   840 |             3 |
|  2297 |     0 |             3 |
|  2297 |   750 |             3 |
|  2298 |  1128 |             3 |
|  2298 |     0 |             3 |
|  2298 |  1128 |             3 |
|  2298 |  1128 |             3 |
|  2298 |  1356 |             3 |
|  2298 |  1959 |             3 |
|  2298 |     0 |             3 |
|  2299 |     0 |             3 |
|  2299 |  3711 |             3 |
|  2299 |  3390 |             3 |
|  2300 |   900 |             3 |
|  2301 |  5166 |             3 |
|  2302 |     0 |             3 |
|  2302 |   840 |             3 |
|  2302 |   750 |             3 |
|  2303 |  5649 |             3 |
|  2305 |  4455 |             3 |
|  2306 |  3873 |             3 |
|  2307 |  1050 |             3 |
|  2307 |  2601 |             3 |
|  2307 |     0 |             3 |
|  2308 |   750 |             3 |
|  2308 |     0 |             3 |
|  2308 |     0 |             3 |
|  2308 |  3108 |             3 |
|  2308 |  2913 |             3 |
|  2309 |   690 |             3 |
|  2309 |  1548 |             3 |
|  2309 |     0 |             3 |
|  2309 |  1290 |             3 |
|  2311 |  5040 |             3 |
|  2311 |  2256 |             3 |
|  2312 |     0 |             3 |
|  2312 |  2496 |             3 |
|  2312 |     0 |             3 |
|  2312 |     0 |             3 |
|  2312 |     0 |             3 |
|  2313 |   790 |             3 |
|  2313 |     0 |             3 |
|  2313 |   960 |             3 |
|  2314 |  3900 |             3 |
|  2314 |     0 |             3 |
|  2314 |     0 |             3 |
|  2314 |     0 |             3 |
|  2314 |     0 |             3 |
|  2317 |  2830 |             3 |
|  2317 |  1050 |             3 |
|  2317 |  3174 |             3 |
|  2320 |  2700 |             3 |
|  2320 |  5634 |             3 |
|  2321 |  2500 |             3 |
|  2321 |  3744 |             3 |
|  2321 |  3279 |             3 |
|  2321 |  5883 |             3 |
|  2322 |  4374 |             3 |
|  2323 |  9918 |             3 |
|  2324 |  2850 |             3 |
|  2324 |     0 |             3 |
|  2324 |  5703 |             3 |
|  2324 |  4920 |             3 |
|  2325 |  7833 |             3 |
|  2325 |  3138 |             3 |
|  2325 |     0 |             3 |
|  2325 |     0 |             3 |
|  2326 |  1950 |             3 |
|  2326 |  5349 |             3 |
|  2326 |  5280 |             3 |
|  2326 |  4278 |             3 |
|  2328 |  6612 |             3 |
|  2328 |  2850 |             3 |
|  2330 |  7440 |             3 |
|  2330 |     0 |             3 |
|  2330 |  3921 |             3 |
|  2332 |  6972 |             3 |
|  2332 |     0 |             3 |
|  2332 |     0 |             3 |
|  2332 |     0 |             3 |
|  2332 |     0 |             3 |
|  2332 |     0 |             3 |
|  2332 |     0 |             3 |
|  2333 |   900 |             3 |
|  2333 |  5814 |             3 |
|  2333 |     0 |             3 |
|  2333 |  3492 |             3 |
|  2333 |  2640 |             3 |
|  2335 |  2460 |             3 |
|  2335 |  4776 |             3 |
|  2335 |  3456 |             3 |
|  2335 |  5400 |             3 |
|  2336 |  3450 |             3 |
|  2336 |     0 |             3 |
|  2336 |     0 |             3 |
|  2336 |     0 |             3 |
|  2336 |  4278 |             3 |
|  2336 |  3492 |             3 |
|  2336 |  4101 |             3 |
|  2336 |     0 |             3 |
|  2337 |  2100 |             3 |
|  2337 |  4563 |             3 |
|  2337 |     0 |             3 |
|  2338 | 10425 |             3 |
|  2338 |     0 |             3 |
|  2339 |  1050 |             3 |
|  2339 |  3921 |             3 |
|  2339 |  3207 |             3 |
|  2340 |  6978 |             3 |
|  2340 |  2673 |             3 |
|  2340 |     0 |             3 |
|  2340 |     0 |             3 |
|  2341 |  6363 |             3 |
|  2341 |     0 |             3 |
|  2341 |     0 |             3 |
|  2342 |  7740 |             3 |
|  2342 |     0 |             3 |
|  2342 |     0 |             3 |
|  2343 |  2550 |             3 |
|  2343 |     0 |             3 |
|  2343 |     0 |             3 |
|  2343 |     0 |             3 |
|  2343 |  6240 |             3 |
|  2343 |  3921 |             3 |
|  2343 |  3279 |             3 |
|  2344 |  6492 |             3 |
|  2346 |  8277 |             3 |
|  2346 |  3279 |             3 |
|  2347 |  8754 |             3 |
|  2347 |  3387 |             3 |
|  2348 |  6087 |             3 |
|  2348 |     0 |             3 |
|  2348 |     0 |             3 |
|  2348 |     0 |             3 |
|  2348 |     0 |             3 |
|  2349 |  5637 |             3 |
|  2349 |     0 |             3 |
|  2349 |  4689 |             3 |
|  2349 |  3174 |             3 |
|  2349 |  3243 |             3 |
|  2350 |  6027 |             3 |
|  2350 |     0 |             3 |
|  2350 |     0 |             3 |
|  2350 |  4773 |             3 |
|  2350 |  3792 |             3 |
|  2351 |  1800 |             3 |
|  2351 |  4383 |             3 |
|  2351 |  5241 |             3 |
|  2351 |  3333 |             3 |
|  2351 |  3261 |             3 |
|  2352 |  1350 |             3 |
|  2352 |     0 |             3 |
|  2352 |  3351 |             3 |
|  2354 |  1050 |             3 |
|  2354 |     0 |             3 |
|  2354 |     0 |             3 |
|  2354 |  4671 |             3 |
|  2354 |     0 |             3 |
|  2354 |     0 |             3 |
|  2355 |  9918 |             3 |
|  2355 |  2424 |             3 |
|  2358 |  2680 |             3 |
|  2358 |     0 |             3 |
|  2358 |     0 |             3 |
|  2358 |     0 |             3 |
|  2358 |     0 |             3 |
|  2358 |     0 |             3 |
|  2359 |  5622 |             3 |
|  2359 |  3387 |             3 |
|  2360 |  2700 |             3 |
|  2360 |  3138 |             3 |
|  2361 |  7683 |             3 |
|  2361 |  3063 |             3 |
|  2363 |  5478 |             3 |
|  2364 |  6111 |             3 |
|  2364 |  2613 |             3 |
|  2364 |  2781 |             3 |
|  2365 |  8709 |             3 |
|  2365 |     0 |             3 |
|  2365 |     0 |             3 |
|  2365 |     0 |             3 |
|  2365 |     0 |             3 |
|  2366 |  9312 |             3 |
|  2366 |     0 |             3 |
|  2366 |     0 |             3 |
|  2366 |     0 |             3 |
|  2367 |  3610 |             3 |
|  2367 |     0 |             3 |
|  2367 |  3279 |             3 |
|  2368 |  6450 |             3 |
|  2368 |  3456 |             3 |
|  2368 |     0 |             3 |
|  2369 |  7890 |             3 |
|  2369 |     0 |             3 |
|  2369 |     0 |             3 |
|  2369 |     0 |             3 |
|  2369 |     0 |             3 |
|  2370 |  2470 |             3 |
|  2370 |     0 |             3 |
|  2370 |  4794 |             3 |
|  2370 |  4329 |             3 |
|  2370 |  5043 |             3 |
|  2371 |  9243 |             3 |
|  2371 |     0 |             3 |
|  2371 |     0 |             3 |
|  2372 |  6702 |             3 |
|  2372 |     0 |             3 |
|  2372 |  7404 |             3 |
|  2374 |   750 |             3 |
|  2375 |  1050 |             3 |
|  2375 |  2673 |             3 |
|  2376 |   870 |             3 |
|  2376 |     0 |             3 |
|  2377 |   900 |             3 |
|  2378 |  3096 |             3 |
|  2378 |  3351 |             3 |
|  2380 |   966 |             3 |
|  2380 |  1344 |             3 |
|  2381 |  1770 |             3 |
|  2381 |  1050 |             3 |
|  2382 |   960 |             3 |
|  2382 |   660 |             3 |
|  2383 |   600 |             3 |
|  2383 |   590 |             3 |
|  2384 |   510 |             3 |
|  2384 |   590 |             3 |
|  2384 |     0 |             3 |
|  2384 |   470 |             3 |
|  2384 |   610 |             3 |
|  2385 |  1010 |             3 |
|  2385 |   415 |             3 |
|  2386 |  1776 |             3 |
|  2386 |  1515 |             3 |
|  2386 |  1050 |             3 |
|  2387 |  1872 |             3 |
|  2389 |   450 |             3 |
|  2389 |   360 |             3 |
|  2390 |   360 |             3 |
|  2390 |   360 |             3 |
|  2392 |     0 |             3 |
|  2392 |  2517 |             3 |
|  2394 |  1200 |             3 |
|  2394 |  1050 |             3 |
|  2394 |  1452 |             3 |
|  2394 |   840 |             3 |
|  2396 |   807 |             3 |
|  2398 |  1260 |             3 |
|  2399 |  1180 |             3 |
|  2400 |   390 |             3 |
|  2400 |   390 |             3 |
|  2401 |   412 |             3 |
|  2401 |   405 |             3 |
|  2401 |   450 |             3 |
|  2402 |   330 |             3 |
|  2402 |   285 |             3 |
|  2402 |   300 |             3 |
|  2403 |   360 |             3 |
|  2403 |   390 |             3 |
|  2403 |   360 |             3 |
|  2404 |  2160 |             3 |
|  2404 |     0 |             3 |
|  2404 |     0 |             3 |
|  2404 |     0 |             3 |
|  2404 |     0 |             3 |
|  2404 |     0 |             3 |
|  2405 |  4722 |             3 |
|  2405 |  1161 |             3 |
|  2405 |  1050 |             3 |
|  2405 |  1350 |             3 |
|  2406 |  2001 |             3 |
|  2407 |  2760 |             3 |
|  2410 |  5487 |             3 |
|  2411 |  4100 |             3 |
|  2411 |     0 |             3 |
|  2411 |     0 |             3 |
|  2411 |  2940 |             3 |
|  2415 |  1260 |             3 |
|  2419 |  5079 |             3 |
|  2419 |     0 |             3 |
|  2419 |     0 |             3 |
|  2419 |     0 |             3 |
|  2419 |     0 |             3 |
|  2420 |  1050 |             3 |
|  2420 |   750 |             3 |
|  2421 |   600 |             3 |
|  2422 |  5328 |             3 |
|  2423 |   600 |             3 |
|  2423 |     0 |             3 |
|  2423 |   510 |             3 |
|  2423 |   510 |             3 |
|  2424 |     0 |             3 |
|  2424 |   900 |             3 |
|  2424 |  1050 |             3 |
|  2425 |   900 |             3 |
|  2425 |     0 |             3 |
|  2425 |     0 |             3 |
|  2425 |  1776 |             3 |
